t,q0,q1,q2,q3,q4,q5,qd0,qd1,qd2,qd3,qd4,qd5,ss,tsf,do
4480.706,-4.4497738826976274e-13, -2.0943951023930687, -9.26190580852193e-06, -1.047193148543748, 1.5951000000002769, 1.3962574010603475,-1.2382461164201843e-13, -1.6028058867367868e-13, -0.7795159987913226, 0.3705434612135069, -7.919746734464123e-14, -0.5050270794524596,1.0,1.0,1
4480.714,-4.4497738826976274e-13, -2.0943951023930687, -9.462775801960532e-05, -1.0471525698277286, 1.5951000000002769, 1.396202094861252,-1.2382461164201843e-13, -1.6028058867367868e-13, -0.7795159987913226, 0.3705434612135069, -7.919746734464123e-14, -0.5050270794524597,1.0,1.0,1
4480.722,-4.4497738826976274e-13, -2.0943951023930687, -0.0002693544679335247, -1.0470695133671066, 1.5951000000002769, 1.396088894208351,-1.2382461164201845e-13, -1.6028058867367868e-13, -0.7795159987913227, 0.3705434612135069, -7.919746734464124e-14, -0.5050270794524596,1.0,1.0,1
4480.73,-4.4497738826976274e-13, -2.0943951023930687, -0.0005334420355485037, -1.046943979161882, 1.5951000000002769, 1.3959177991016445,-1.2382461164201843e-13, -1.602805886736787e-13, -0.7795159987913227, 0.3705434612135069, -7.919746734464124e-14, -0.5050270794524597,1.0,1.0,1
4480.737999999999,-4.4497738826976274e-13, -2.0943951023930687, -0.0008868904608663186, -1.0467759672120565, 1.5951000000002769, 1.3956888095411326,-1.2382461164201845e-13, -1.6028058867367868e-13, -0.7795159987913227, 0.3705434612135069, -7.919746734464124e-14, -0.5050270794524597,1.0,1.0,1
4480.746,-4.4497738826976274e-13, -2.0943951023930687, -0.0013296997438860814, -1.0465654775176274, 1.5951000000002766, 1.3954019255268153,-1.2382461164201843e-13, -1.6028058867367865e-13, -0.7795159987913226, 0.37054346121350684, -7.919746734464121e-14, -0.5050270794524596,1.0,1.0,1
4480.754,-4.4497738826976274e-13, -2.0943951023930687, -0.001861869884607792, -1.0463125100785975, 1.5951000000002766, 1.3950571470586923,-1.2382461164201843e-13, -1.6028058867367868e-13, -0.7795159987913226, 0.3705434612135069, -7.919746734464121e-14, -0.5050270794524596,1.0,1.0,1
4480.762,-4.4497738826976274e-13, -2.0943951023930687, -0.0024834008830314502, -1.046017064894965, 1.5951000000002766, 1.394654474136764,-1.2382461164201843e-13, -1.6028058867367865e-13, -0.7795159987913227, 0.37054346121350684, -7.919746734464123e-14, -0.5050270794524596,1.0,1.0,1
4480.7699999999995,-4.4586556668946287e-13, -2.0943951023930687, -0.0031942927391579445, -1.0456791419667297, 1.5951000000002766, 1.39419390676103,-1.2382461164201843e-13, -1.6028058867367865e-13, -0.7795159987913226, 0.37054346121350684, -7.919746734464123e-14, -0.5050270794524596,1.0,1.0,1
4480.778,-4.4586556668946287e-13, -2.0943951023930696, -0.003994545452986387, -1.0452987412938928, 1.5951000000002764, 1.3936754449314908,-1.2382461164201843e-13, -1.6028058867367865e-13, -0.7795159987913226, 0.37054346121350684, -7.919746734464123e-14, -0.5050270794524596,1.0,1.0,1
4480.786,-4.4586556668946287e-13, -2.0943951023930696, -0.004884159024515888, -1.044875862876454, 1.5951000000002764, 1.393099088648146,-1.2382461164201843e-13, -1.6028058867367868e-13, -0.7795159987913226, 0.3705434612135069, -7.919746734464123e-14, -0.5050270794524597,1.0,1.0,1
4480.794,-4.4586556668946287e-13, -2.0943951023930705, -0.005863133453749114, -1.0444105067144127, 1.5951000000002762, 1.3924648379109956,-1.2382461164201843e-13, -1.6028058867367868e-13, -0.7795159987913226, 0.37054346121350684, -7.919746734464123e-14, -0.5050270794524596,1.0,1.0,1
4480.802,-4.4586556668946287e-13, -2.0943951023930705, -0.0069314687406834, -1.0439026728077687, 1.5951000000002762, 1.3917726927200398,-1.2382461164201843e-13, -1.6028058867367868e-13, -0.7795159987913226, 0.37054346121350684, -7.919746734464123e-14, -0.5050270794524596,1.0,1.0,1
