t,q0,q1,q2,q3,q4,q5,qd0,qd1,qd2,qd3,qd4,qd5,ss,tsf,do
173.626,-4.4497738826976274e-13, -2.0943951023930687, -1.3570588231814895e-05, -1.0471911004086216, 1.5951000000002773, 1.3962546095829385,-1.2382461164201845e-13, -1.6028058867367868e-13, -0.7795159987913227, 0.3705434612135069, -7.935460517667426e-14, -0.5050270794524597,1.0,1.0,1
173.634,-4.4497738826976274e-13, -2.0943951023930687, -0.00010749894889539036, -1.0471464514983744, 1.5951000000002773, 1.3961937559689814,-1.2382461164201845e-13, -1.6028058867367868e-13, -0.7795159987913226, 0.3705434612135069, -7.935460517667426e-14, -0.5050270794524596,1.0,1.0,1
173.642,-4.4497738826976274e-13, -2.0943951023930687, -0.0002907881672609136, -1.0470593248435254, 1.5951000000002773, 1.396075007901219,-1.2382461164201843e-13, -1.6028058867367865e-13, -0.7795159987913226, 0.37054346121350684, -7.935460517667424e-14, -0.5050270794524596,1.0,1.0,1
173.65,-4.4497738826976274e-13, -2.0943951023930687, -0.0005634382433292728, -1.0469297204440728, 1.5951000000002773, 1.3958983653796508,-1.2382461164201843e-13, -1.6028058867367865e-13, -0.7795159987913226, 0.37054346121350684, -7.935460517667424e-14, -0.5050270794524596,1.0,1.0,1
173.658,-4.4497738826976274e-13, -2.0943951023930687, -0.0009254491770995799, -1.0467576383000194, 1.5951000000002773, 1.3956638284042775,-1.2382461164201845e-13, -1.6028058867367868e-13, -0.7795159987913227, 0.3705434612135069, -7.935460517667426e-14, -0.5050270794524597,1.0,1.0,1
173.666,-4.4497738826976274e-13, -2.0943951023930687, -0.0013768209685718347, -1.0465430784113634, 1.595100000000277, 1.3953713969750985,-1.2382461164201843e-13, -1.6028058867367868e-13, -0.7795159987913226, 0.3705434612135069, -7.935460517667424e-14, -0.5050270794524596,1.0,1.0,1
173.67399999999998,-4.4497738826976274e-13, -2.0943951023930687, -0.0019175536177460373, -1.0462860407781056, 1.595100000000277, 1.395021071092114,-1.2382461164201843e-13, -1.6028058867367868e-13, -0.7795159987913227, 0.3705434612135069, -7.935460517667424e-14, -0.5050270794524596,1.0,1.0,1
173.682,-4.4497738826976274e-13, -2.0943951023930687, -0.0025476471246221877, -1.0459865254002452, 1.595100000000277, 1.3946128507553242,-1.2382461164201845e-13, -1.6028058867367868e-13, -0.7795159987913227, 0.3705434612135069, -7.935460517667426e-14, -0.5050270794524597,1.0,1.0,1
173.69,-4.4586556668946287e-13, -2.0943951023930696, -0.003267101489200286, -1.045644532277782, 1.595100000000277, 1.3941467359647286,-1.2382461164201843e-13, -1.6028058867367865e-13, -0.7795159987913226, 0.37054346121350684, -7.935460517667426e-14, -0.5050270794524596,1.0,1.0,1
173.69799999999998,-4.4586556668946287e-13, -2.0943951023930696, -0.00407591671148122, -1.0452600614107181, 1.5951000000002769, 1.3936227267203278,-1.2382461164201843e-13, -1.6028058867367865e-13, -0.7795159987913227, 0.3705434612135069, -7.935460517667424e-14, -0.5050270794524596,1.0,1.0,1
173.706,-4.4586556668946287e-13, -2.0943951023930696, -0.004974092791464102, -1.0448331127990516, 1.5951000000002769, 1.3930408230221214,-1.2382461164201845e-13, -1.6028058867367868e-13, -0.7795159987913227, 0.3705434612135069, -7.935460517667426e-14, -0.5050270794524596,1.0,1.0,1
173.714,-4.4586556668946287e-13, -2.0943951023930705, -0.005961629729148932, -1.0443636864427823, 1.5951000000002766, 1.3924010248701095,-1.2382461164201843e-13, -1.6028058867367868e-13, -0.7795159987913226, 0.3705434612135069, -7.935460517667424e-14, -0.5050270794524596,1.0,1.0,1
173.72199999999998,-4.4586556668946287e-13, -2.0943951023930705, -0.007038527524535709, -1.0438517823419113, 1.5951000000002766, 1.391703332264292,-1.2382461164201845e-13, -1.6028058867367868e-13, -0.7795159987913226, 0.37054346121350695, -7.935460517667426e-14, -0.5050270794524596,1.0,1.0,1
173.73,-4.4586556668946287e-13, -2.0943951023930705, -0.008204786177624435, -1.0432974004964386, 1.5951000000002764, 1.3909477452046692,-1.2382461164201843e-13, -1.6028058867367868e-13, -0.7795159987913227, 0.37054346121350684, -7.935460517667426e-14, -0.5050270794524596,1.0,1.0,1
173.738,-4.46753745109163e-13, -2.0943951023930705, -0.009460405688415996, -1.0427005409063632, 1.5951000000002764, 1.3901342636912408,-1.2382461164201843e-13, -1.6028058867367862e-13, -0.7795159987913226, 0.37054346121350684, -7.935460517667424e-14, -0.5050270794524596,1.0,1.0,1
173.74599999999998,-4.46753745109163e-13, -2.0943951023930705, -0.010805386056909505, -1.0420612035716852, 1.5951000000002762, 1.389262887724007,-1.2382461164201843e-13, -1.6028058867367865e-13, -0.7795159987913226, 0.37054346121350684, -7.935460517667426e-14, -0.5050270794524596,1.0,1.0,1
173.754,-4.46753745109163e-13, -2.0943951023930714, -0.012239727283104962, -1.0413793884924054, 1.595100000000276, 1.3883336173029677,-1.2382461164201843e-13, -1.6028058867367865e-13, -0.7795159987913226, 0.37054346121350684, -7.935460517667424e-14, -0.5050270794524596,1.0,1.0,1
173.762,-4.46753745109163e-13, -2.0943951023930714, -0.013763429367002367, -1.0406550956685239, 1.595100000000276, 1.3873464524281227,-1.2382461164201845e-13, -1.602805886736787e-13, -0.7795159987913228, 0.37054346121350695, -7.935460517667427e-14, -0.5050270794524597,1.0,1.0,1
173.76999999999998,-4.476419235288631e-13, -2.0943951023930722, -0.015376492308601719, -1.0398883251000397, 1.5951000000002757, 1.3863013930994725,-1.2382461164201845e-13, -1.6028058867367865e-13, -0.7795159987913227, 0.37054346121350684, -7.935460517667424e-14, -0.5050270794524597,1.0,1.0,1
173.778,-4.476419235288631e-13, -2.0943951023930722, -0.017078916107903908, -1.0390790767869538, 1.5951000000002755, 1.3851984393170167,-1.2382461164201843e-13, -1.6028058867367868e-13, -0.7795159987913227, 0.3705434612135069, -7.935460517667426e-14, -0.5050270794524596,1.0,1.0,1
