t,q0,q1,q2,q3,q4,q5,qd0,qd1,qd2,qd3,qd4,qd5,ss,tsf,do
4547.056,0.0, -2.094395102393195, -2.2029992736637762, -3.452644161683338e-07, 1.5951000000000013, -0.030999529426641637,-1.5745210769711359e-13, 4.462714429738548e-14, 0.7795159987914686, -0.37054346121348186, 9.750402477650596e-14, 0.5050270794522529,1.0,0.51,1
4547.063999999999,0.0, -2.094395102393195, -2.2029818415944593, -8.631610444176374e-06, 1.5951000000000013, -0.030988235666065123,-1.5745210769711356e-13, 4.462714429738548e-14, 0.7795159987914685, -0.37054346121348186, 9.750402477650595e-14, 0.5050270794522529,1.0,0.51,1
4547.072,0.0, -2.094395102393195, -2.2029411667660552, -2.796641784374998e-05, 1.5951000000000013, -0.030961883558054737,-1.5745210769711354e-13, 4.462714429738548e-14, 0.7795159987914686, -0.3705434612134818, 9.750402477650596e-14, 0.5050270794522527,1.0,0.51,1
4547.08,0.0, -2.094395102393195, -2.202877249178563, -5.834968661400097e-05, 1.5951000000000013, -0.030920473102608703,-1.5745210769711359e-13, 4.4627144297385495e-14, 0.7795159987914686, -0.3705434612134818, 9.750402477650596e-14, 0.5050270794522529,1.0,0.51,1
4547.088,0.0, -2.094395102393195, -2.202790088831981, -9.978141675492935e-05, 1.5951000000000013, -0.03086400429972791,-1.5745210769711354e-13, 4.462714429738548e-14, 0.7795159987914686, -0.3705434612134818, 9.750402477650595e-14, 0.5050270794522528,1.0,0.51,1
4547.096,0.0, -2.094395102393195, -2.202679685726311, -0.0001522616082674233, 1.5951000000000013, -0.030792477149413244,-1.5745210769711356e-13, 4.4627144297385476e-14, 0.7795159987914685, -0.3705434612134818, 9.750402477650594e-14, 0.5050270794522528,1.0,0.51,1
4547.103999999999,0.0, -2.094395102393195, -2.202546039861554, -0.00021579026115059463, 1.5951000000000013, -0.03070589165166293,-1.5745210769711354e-13, 4.462714429738548e-14, 0.7795159987914686, -0.37054346121348186, 9.750402477650595e-14, 0.5050270794522528,1.0,0.51,1
4547.112,0.0, -2.094395102393195, -2.202389151237708, -0.00029036737540533153, 1.5951000000000013, -0.030604247806477858,-1.5745210769711356e-13, 4.462714429738548e-14, 0.7795159987914686, -0.37054346121348186, 9.750402477650595e-14, 0.5050270794522529,1.0,0.51,1
4547.12,0.0, -2.094395102393195, -2.2022090198547737, -0.0003759929510307458, 1.5951000000000013, -0.030487545613858025,-1.5745210769711356e-13, 4.4627144297385476e-14, 0.7795159987914685, -0.3705434612134818, 9.750402477650595e-14, 0.5050270794522528,1.0,0.51,1
4547.128,0.0, -2.094395102393195, -2.2020056457127506, -0.0004726669880268375, 1.5951000000000015, -0.030355785073803432,-1.5745210769711359e-13, 4.462714429738548e-14, 0.7795159987914685, -0.3705434612134818, 9.750402477650595e-14, 0.5050270794522528,1.0,0.51,1
4547.1359999999995,0.0, -2.094395102393195, -2.2017790288116394, -0.0005803894863944947, 1.5951000000000015, -0.030208966186314967,-1.5745210769711356e-13, 4.462714429738548e-14, 0.7795159987914686, -0.3705434612134818, 9.750402477650595e-14, 0.5050270794522528,1.0,0.51,1
4547.144,0.0, -2.094395102393195, -2.2015291691514403, -0.0006991604461328293, 1.5951000000000015, -0.030047088951390855,-1.5745210769711359e-13, 4.462714429738549e-14, 0.7795159987914686, -0.3705434612134818, 9.750402477650596e-14, 0.5050270794522529,1.0,0.51,1
4547.152,0.0, -2.094395102393195, -2.201256066732152, -0.0008289798672427295, 1.5951000000000015, -0.029870153369031982,-1.5745210769711356e-13, 4.4627144297385476e-14, 0.7795159987914685, -0.3705434612134818, 9.750402477650595e-14, 0.5050270794522528,1.0,0.51,1
4547.16,0.0, -2.094395102393195, -2.200959721553776, -0.0009698477497224189, 1.5951000000000015, -0.02967815943923746,-1.5745210769711359e-13, 4.462714429738548e-14, 0.7795159987914685, -0.37054346121348186, 9.750402477650596e-14, 0.5050270794522528,1.0,0.51,1
4547.168,-8.881784197001252e-16, -2.094395102393195, -2.2006401336163117, -0.001121764093574562, 1.5951000000000015, -0.02947110716200907,-1.5745210769711356e-13, 4.462714429738548e-14, 0.7795159987914685, -0.3705434612134818, 9.750402477650595e-14, 0.5050270794522528,1.0,0.51,1
4547.1759999999995,-8.881784197001252e-16, -2.094395102393195, -2.2002973029197594, -0.0012847288987964944, 1.5951000000000017, -0.029248996537345917,-1.5745210769711359e-13, 4.462714429738549e-14, 0.7795159987914686, -0.37054346121348186, 9.750402477650598e-14, 0.5050270794522529,1.0,0.51,1
4547.184,-8.881784197001252e-16, -2.094395102393195, -2.1999312294641182, -0.0014587421653899924, 1.5951000000000017, -0.029011827565248005,-1.5745210769711356e-13, 4.4627144297385476e-14, 0.7795159987914685, -0.37054346121348186, 9.750402477650596e-14, 0.5050270794522528,1.0,0.51,1
