t,q0,q1,q2,q3,q4,q5,qd0,qd1,qd2,qd3,qd4,qd5,ss,f0,f1,f2,f3,f4,f5,tsf,do
3186.428,0.6511653470646922, -1.9739454875772449, -0.9379202290398032, -1.8813215023522298, 1.5803016153523208, -0.013326220327983584,-0.9999998364956577, -0.00036659760233078407, 0.0004232399367974087, 1.5024492198199428e-05, 0.00010066409558034447, 5.589110970699326e-05,1.0,-8760.353260855238, -2849.447411160979, 21595.462384040806, -77.04295461257209, 221.44877446725008, 38.235243248543554,1.0,769
3186.4359999999997,0.65022705805882, -1.9739458315518013, -0.937919831918359, -1.8813214882549119, 1.5803017098043506, -0.013326167885961304,-0.9999998364956577, -0.00036659760233078407, 0.0004232399367974087, 1.5024492198199428e-05, 0.00010066409558034449, 5.589110970699326e-05,1.0,-8760.53916502979, -2849.2269954593976, 21595.77421053079, -77.05145806777904, 221.4489162908206, 38.23489242551793,1.0,769
3186.444,0.6491994081952457, -1.973946208285839, -0.9379193969758246, -1.8813214728149914, 1.5803018132518114, -0.013326110449461304,-0.9999998364956578, -0.0003665976023307841, 0.0004232399367974087, 1.5024492198199428e-05, 0.00010066409558034447, 5.589110970699327e-05,1.0,-8760.55190505979, -2849.536781114606, 21595.19632832495, -77.02873246321965, 221.42492395063334, 38.2300330717913,1.0,769
3186.4519999999998,0.6480823974739693, -1.973946617779358, -0.9379189242121999, -1.8813214560324703, 1.580301925694704, -0.013326048018481806,-0.9999998364956577, -0.0003665976023307841, 0.0004232399367974087, 1.5024492198199428e-05, 0.00010066409558034449, 5.589110970699326e-05,1.0,-8760.19439433526, -2849.5879962635036, 21595.222301221285, -77.03967747178766, 221.4417961066659, 38.232627628756234,1.0,769
3186.46,0.6468760258949908, -1.9739470600323585, -0.9379184136274858, -1.8813214379073466, 1.5803020471330276, -0.013325980593024589,-0.9999998364956577, -0.00036659760233078407, 0.00042323993679740875, 1.5024492198199428e-05, 0.00010066409558034447, 5.589110970699326e-05,1.0,-8760.735901950335, -2849.229729530074, 21595.46873027384, -77.04765836299316, 221.43553302034746, 38.23468835133448,1.0,769
3186.468,0.6455802934583103, -1.9739475350448412, -0.9379178652216815, -1.8813214184396214, 1.580302177566783, -0.013325908173088763,-0.9999998364956578, -0.0003665976023307841, 0.0004232399367974087, 1.5024492198199428e-05, 0.00010066409558034449, 5.589110970699327e-05,1.0,-8760.62822470254, -2849.706138033959, 21595.37548182239, -77.04079950422982, 221.4291977574722, 38.23784711575493,1.0,769
3186.4759999999997,0.6441952001639276, -1.9739480428168044, -0.9379172789947878, -1.8813213976292946, 1.5803023169959693, -0.013325830758675217,-0.9999998364956577, -0.0003665976023307841, 0.0004232399367974087, 1.502449219819943e-05, 0.00010066409558034449, 5.589110970699327e-05,1.0,-8760.067769879068, -2849.4682107865683, 21595.23173677789, -77.04802732368103, 221.45294585135287, 38.235426327886785,1.0,769
3186.484,0.6427207460118427, -1.9739485833482497, -0.937916654946803, -1.8813213754763662, 1.5803024654205873, -0.013325748349783062,-0.9999998364956577, -0.000366597602330784, 0.00042323993679740864, 1.5024492198199428e-05, 0.00010066409558034447, 5.589110970699326e-05,1.0,-8760.665638007657, -2849.6723880489963, 21595.337828933105, -77.03684445984473, 221.4269221753404, 38.23156697109266,1.0,769
3186.4919999999997,0.6411569310020558, -1.9739491566391765, -0.9379159930777288, -1.8813213519808363, 1.5803026228406367, -0.013325660946412299,-0.9999998364956578, -0.0003665976023307841, 0.00042323993679740875, 1.502449219819943e-05, 0.00010066409558034449, 5.589110970699327e-05,1.0,-8760.394633720063, -2849.6060285306403, 21595.505604438113, -77.0414752744349, 221.43871072504248, 38.23155401725711,1.0,769
3186.5,0.6395037551345668, -1.9739497626895854, -0.9379152933875652, -1.8813213271427038, 1.5803027892561174, -0.013325568548563815,-0.9999998364956577, -0.0003665976023307841, 0.0004232399367974087, 1.502449219819943e-05, 0.00010066409558034449, 5.589110970699327e-05,1.0,-8759.730494397612, -2849.2923660659208, 21595.332504839393, -77.04485885812059, 221.4582781523402, 38.23916772262706,1.0,769
3186.508,0.6377612184093756, -1.9739504014994749, -0.9379145558763113, -1.8813213009619707, 1.5803029646670297, -0.013325471156235835,-0.9999998364956577, -0.000366597602330784, 0.00042323993679740864, 1.5024492198199426e-05, 0.00010066409558034447, 5.5891109706993257e-05,1.0,-8760.836884184724, -2849.7457683499197, 21595.30989317732, -77.03720110878285, 221.4261276869825, 38.23191548271717,1.0,769
3186.516,0.6359293208264823, -1.9739510730688465, -0.9379137805439672, -1.881321273438635, 1.5803031490733732, -0.013325368769431023,-0.9999998364956577, -0.00036659760233078407, 0.0004232399367974087, 1.5024492198199426e-05, 0.00010066409558034447, 5.589110970699326e-05,1.0,-8760.884684982448, -2849.3420376800213, 21595.313071347286, -77.0507995342723, 221.42561506857953, 38.235717504160675,1.0,769
3186.524,0.634008062385887, -1.9739517773976996, -0.9379129673905329, -1.881321244572698, 1.580303342475148, -0.013325261388146714,-0.9999998364956577, -0.0003665976023307841, 0.0004232399367974087, 1.5024492198199428e-05, 0.00010066409558034449, 5.589110970699327e-05,1.0,-8759.824228361867, -2849.0764127413277, 21595.354243579073, -77.04548354171595, 221.46531275611193, 38.236680556075726,1.0,769
3186.5319999999997,0.6319974430875895, -1.973952514486034, -0.9379121164160091, -1.8813212143641591, 1.5803035448723544, -0.013325149012384685,-0.9999998364956578, -0.0003665976023307841, 0.00042323993679740875, 1.502449219819943e-05, 0.00010066409558034449, 5.589110970699328e-05,1.0,-8760.666544871683, -2849.7781130534313, 21595.120024893567, -77.0354107618445, 221.430596092928, 38.23690304954482,1.0,769
3186.54,0.62989746293159, -1.9739532843338496, -0.9379112276203951, -1.8813211828130179, 1.580303756264992, -0.013325031642144047,-0.9999998364956578, -0.0003665976023307841, 0.00042323993679740875, 1.5024492198199426e-05, 0.00010066409558034449, 5.589110970699327e-05,1.0,-8760.781654780387, -2849.4466444505906, 21595.44046612288, -77.05521741859343, 221.4309873746015, 38.23679311505322,1.0,769
3186.548,0.6277081219178883, -1.9739540869411476, -0.9379103010036918, -1.881321149919276, 1.580303976653061, -0.01332490927742569,-0.9999998364956578, -0.00036659760233078407, 0.00042323993679740864, 1.5024492198199426e-05, 0.00010066409558034447, 5.589110970699326e-05,1.0,-8759.695313765842, -2848.955837817848, 21595.382771475273, -77.06585931963633, 221.46677523289833, 38.236795473509204,1.0,769
3186.556,0.6254294200464845, -1.973954922307926, -0.9379093365658981, -1.8813211156829315, 1.5803042060365617, -0.013324781918228723,-0.9999998364956577, -0.0003665976023307841, 0.0004232399367974087, 1.5024492198199426e-05, 0.00010066409558034449, 5.589110970699326e-05,1.0,-8760.338368960622, -2849.738709476799, 21595.20553726356, -77.03734634429787, 221.43465521856632, 38.23291684131834,1.0,769
3186.564,0.6230613573173786, -1.9739557904341867, -0.9379083343070143, -1.8813210801039864, 1.5803044444154934, -0.013324649564553148,-0.9999998364956577, -0.00036659760233078407, 0.0004232399367974087, 1.5024492198199426e-05, 0.00010066409558034447, 5.589110970699327e-05,1.0,-8760.476876521998, -2849.627818804888, 21595.660588941017, -77.02935853663413, 221.45534517663305, 38.23882011434404,1.0,769
3186.5719999999997,0.6206039337305705, -1.9739566913199287, -0.937907294227041, -1.8813210431824388, 1.5803046917898569, -0.013324512216398965,-0.9999998364956577, -0.000366597602330784, 0.00042323993679740864, 1.5024492198199424e-05, 0.00010066409558034446, 5.5891109706993257e-05,1.0,-8760.022091409888, -2849.6346442593394, 21595.540905788657, -77.04242632950059, 221.4620806344687, 38.23415708214782,1.0,769
3186.58,0.6180571492860604, -1.973957624965153, -0.9379062163259775, -1.8813210049182896, 1.5803049481596514, -0.013324369873767061,-0.9999998364956577, -0.00036659760233078407, 0.00042323993679740864, 1.5024492198199426e-05, 0.00010066409558034447, 5.5891109706993257e-05,1.0,-8760.20363865986, -2849.6702848617742, 21595.4736630736, -77.04079405686957, 221.44582573298226, 38.2382981542506,1.0,769
3186.5879999999997,0.6154210039838481, -1.9739585913698576, -0.9379051006038237, -1.881320965311538, 1.5803052135248776, -0.01332422253665655,-0.9999998364956578, -0.00036659760233078407, 0.00042323993679740875, 1.502449219819943e-05, 0.00010066409558034449, 5.589110970699327e-05,1.0,-8760.302282283545, -2849.2444452701347, 21595.418732623013, -77.05443106129482, 221.43270589609477, 38.23341791683106,1.0,769
3186.596,0.6126954978239338, -1.9739595905340446, -0.9379039470605797, -1.8813209243621856, 1.580305487885535, -0.013324070205068317,-0.9999998364956578, -0.0003665976023307842, 0.00042323993679740875, 1.502449219819943e-05, 0.00010066409558034449, 5.589110970699327e-05,1.0,-8760.099258467268, -2850.153123619467, 21595.390313011834, -77.02503204245167, 221.450334421839, 38.232978562623884,1.0,769
3186.604,0.6098806308063174, -1.9739606224577129, -0.9379027556962463, -1.8813208820702307, 1.5803057712416237, -0.013323912879000588,-0.9999998364956577, -0.00036659760233078407, 0.00042323993679740875, 1.502449219819943e-05, 0.00010066409558034449, 5.589110970699327e-05,1.0,-8760.686976287845, -2849.352837218493, 21595.16125570925, -77.04135356192805, 221.44091294663139, 38.23230770915691,1.0,769
3186.612,0.6069764029309987, -1.9739616871408625, -0.9379015265108235, -1.8813208384356752, 1.580306063593144, -0.013323750558456027,-0.9999998364956577, -0.0003665976023307841, 0.0004232399367974087, 1.5024492198199426e-05, 0.00010066409558034447, 5.589110970699327e-05,1.0,-8760.119198862041, -2849.552916312855, 21595.61876577973, -77.0467899222198, 221.45231713007377, 38.2339552299471,1.0,769
3186.62,0.6039828141979781, -1.9739627845834944, -0.9379002595043104, -1.8813207934585172, 1.5803063649400957, -0.013323583243431969,-0.9999998364956577, -0.00036659760233078407, 0.0004232399367974087, 1.5024492198199426e-05, 0.00010066409558034447, 5.589110970699326e-05,1.0,-8760.951402293962, -2850.011992612829, 21595.013623445007, -77.0335203860096, 221.41464704333373, 38.229276739251105,1.0,769
3186.6279999999997,0.6008998646072553, -1.9739639147856067, -0.9378989546767071, -1.8813207471387567, 1.5803066752824786, -0.013323410933930191,-0.9999998364956578, -0.0003665976023307841, 0.00042323993679740875, 1.502449219819943e-05, 0.0001006640955803445, 5.589110970699327e-05,1.0,-8760.218863129841, -2848.7959092887477, 21595.267785989734, -77.07315390929651, 221.44935242980932, 38.23431281189096,1.0,769
3186.636,0.5977275541588304, -1.9739650777472013, -0.9378976120280136, -1.8813206994763956, 1.580306994620293, -0.013323233629949804,-0.9999998364956578, -0.0003665976023307841, 0.0004232399367974087, 1.502449219819943e-05, 0.0001006640955803445, 5.589110970699327e-05,1.0,-8761.05404866905, -2849.841157186781, 21595.175689575568, -77.03594907646163, 221.41993312406078, 38.2344397503436,1.0,769
3186.644,0.5944658828527034, -1.9739662734682772, -0.9378962315582307, -1.8813206504714328, 1.580307322953539, -0.01332305133149081,-0.9999998364956578, -0.00036659760233078407, 0.00042323993679740875, 1.5024492198199426e-05, 0.00010066409558034449, 5.589110970699326e-05,1.0,-8760.496903828087, -2849.289764491543, 21595.110394366216, -77.06148415380892, 221.4429390024004, 38.2338329419519,1.0,769
3186.652,0.5911148506888743, -1.9739675019488345, -0.9378948132673575, -1.8813206001238676, 1.5803076602822161, -0.013322864038554094,-0.9999998364956577, -0.00036659760233078407, 0.00042323993679740875, 1.5024492198199428e-05, 0.00010066409558034449, 5.589110970699328e-05,1.0,-8760.22380299826, -2849.7628361527704, 21595.28630292829, -77.0314942373632, 221.44664828597502, 38.23383194151219,1.0,769
3186.66,0.587674457667343, -1.9739687631888732, -0.937893357155394, -1.8813205484337017, 1.5803080066063246, -0.01332267175113877,-0.9999998364956577, -0.0003665976023307841, 0.0004232399367974087, 1.5024492198199428e-05, 0.00010066409558034449, 5.589110970699327e-05,1.0,-8759.949075742137, -2850.020347657828, 21595.46292669725, -77.02633512510195, 221.4446791171756, 38.23481338808597,1.0,769
3186.6679999999997,0.5841447037881097, -1.973970057188394, -0.9378918632223412, -1.8813204954009333, 1.5803083619258647, -0.013322474469245726,-0.9999998364956577, -0.00036659760233078407, 0.00042323993679740864, 1.5024492198199426e-05, 0.00010066409558034447, 5.589110970699326e-05,1.0,-8760.237470186185, -2850.1131824098366, 21595.55669426606, -77.03169569361299, 221.4421725291665, 38.235151457877635,1.0,769
3186.676,0.5805255890511742, -1.9739713839473962, -0.9378903314681981, -1.8813204410255633, 1.580308726240836, -0.013322272192873186,-0.9999998364956577, -0.00036659760233078407, 0.0004232399367974087, 1.5024492198199428e-05, 0.00010066409558034447, 5.589110970699327e-05,1.0,-8760.218058797716, -2850.3821611285493, 21595.534237349755, -77.02055171391686, 221.45128301623055, 38.23382685257522,1.0,769
3186.6839999999997,0.5768171134565367, -1.9739727434658798, -0.9378887618929657, -1.8813203853075908, 1.5803090995512388, -0.013322064922022925,-0.9999998364956577, -0.00036659760233078407, 0.00042323993679740864, 1.5024492198199426e-05, 0.00010066409558034447, 5.589110970699326e-05,1.0,-8760.274058517325, -2849.867386044204, 21595.51618041178, -77.02916529361673, 221.4560769507563, 38.23566201464615,1.0,769
3186.692,0.573019277004197, -1.9739741357438447, -0.9378871544966421, -1.8813203282470177, 1.5803094818570729, -0.013321852656694944,-0.9999998364956578, -0.0003665976023307841, 0.0004232399367974087, 1.5024492198199428e-05, 0.00010066409558034449, 5.589110970699327e-05,1.0,-8761.02882232836, -2850.028945313915, 21595.211546686092, -77.04093416624244, 221.4369930183106, 38.23247073569402,1.0,769
3186.7,0.5691320796941552, -1.9739755607812919, -0.93788550927923, -1.881320269843843, 1.5803098731583385, -0.013321635396888354,-0.9999998364956577, -0.0003665976023307841, 0.00042323993679740875, 1.5024492198199428e-05, 0.0001006640955803445, 5.589110970699327e-05,1.0,-8760.908426882526, -2849.383705096272, 21594.91120281955, -77.05864855441396, 221.41475413367561, 38.23524332922955,1.0,769
3186.7079999999996,0.5651555215264114, -1.9739770185782195, -0.9378838262407267, -1.8813202100980657, 1.5803102734550354, -0.013321413142603156,-0.9999998364956577, -0.0003665976023307841, 0.0004232399367974087, 1.5024492198199428e-05, 0.00010066409558034449, 5.589110970699327e-05,1.0,-8760.131838688909, -2850.014671377221, 21595.22809622661, -77.03428766287968, 221.4519620008897, 38.23203018824012,1.0,769
3186.716,0.5610896025009653, -1.9739785091346294, -0.9378821053811341, -1.881320149009687, 1.5803106827471636, -0.013321185893839349,-0.9999998364956576, -0.00036659760233078407, 0.00042323993679740864, 1.5024492198199426e-05, 0.00010066409558034447, 5.589110970699326e-05,1.0,-8760.531457899162, -2849.5301604632214, 21595.40109581044, -77.03028606937218, 221.42795825919762, 38.2341347508594,1.0,769
3186.7239999999997,0.5569343226178172, -1.9739800324505206, -0.9378803467004513, -1.8813200865787065, 1.5803111010347233, -0.013320953650597822,-0.9999998364956577, -0.00036659760233078407, 0.00042323993679740864, 1.5024492198199426e-05, 0.00010066409558034447, 5.5891109706993257e-05,1.0,-8760.303839202337, -2849.730223547067, 21594.925882419215, -77.02866630554482, 221.43646750160127, 38.22883189952279,1.0,769
3186.732,0.552689681876967, -1.9739815885258931, -0.937878550198679, -1.8813200228051246, 1.5803115283177145, -0.013320716412877687,-0.9999998364956578, -0.0003665976023307841, 0.0004232399367974087, 1.502449219819943e-05, 0.00010066409558034449, 5.589110970699327e-05,1.0,-8759.860231321056, -2850.0669461862008, 21595.25216787967, -77.03113503927057, 221.45817565758813, 38.23229185669564,1.0,769
3186.74,0.5483556802784146, -1.973983177360748, -0.9378767158758166, -1.881319957688941, 1.580311964596137, -0.013320474180678943,-0.9999998364956577, -0.0003665976023307841, 0.0004232399367974087, 1.5024492198199426e-05, 0.00010066409558034447, 5.589110970699326e-05,1.0,-8760.104023129454, -2849.4827903109, 21595.451621779597, -77.03155411145329, 221.454174059546, 38.232884380573694,1.0,769
3186.748,0.5439323178221602, -1.9739847989550832, -0.9378748437318638, -1.881319891230155, 1.5803124098699908, -0.013320226954002479,-0.9999998364956578, -0.00036659760233078407, 0.0004232399367974087, 1.5024492198199426e-05, 0.00010066409558034447, 5.589110970699326e-05,1.0,-8760.13700857937, -2850.3799468242614, 21595.41571381892, -77.02587134164699, 221.45411557044622, 38.23793173713909,1.0,769
3186.756,0.5394195945082036, -1.9739864533089015, -0.9378729337668208, -1.8813198234287682, 1.580312864139276, -0.013319974732847406,-0.9999998364956577, -0.00036659760233078407, 0.00042323993679740864, 1.5024492198199426e-05, 0.00010066409558034447, 5.589110970699327e-05,1.0,-8760.616080400938, -2849.898149956013, 21595.081533353503, -77.04622193774449, 221.42936806516792, 38.22992247832212,1.0,769
3186.7639999999997,0.534817510336545, -1.9739881404222004, -0.9378709859806893, -1.881319754284779, 1.5803133274039929, -0.013319717517213725,-0.9999998364956577, -0.0003665976023307841, 0.0004232399367974087, 1.502449219819943e-05, 0.00010066409558034449, 5.589110970699327e-05,1.0,-8760.239185628083, -2849.5279462675308, 21595.161293777506, -77.0495344891255, 221.44855431762534, 38.233752404480356,1.0,769
3186.772,0.5301260653071842, -1.9739898602949806, -0.9378690003734667, -1.8813196837981883, 1.580313799664141, -0.013319455307102324,-0.9999998364956578, -0.00036659760233078407, 0.00042323993679740864, 1.5024492198199426e-05, 0.00010066409558034449, 5.589110970699327e-05,1.0,-8759.90514615393, -2849.7653879152276, 21595.444702394594, -77.04035109150007, 221.4520326070716, 38.23338240969815,1.0,769
3186.7799999999997,0.5253452594201213, -1.9739916129272421, -0.9378669769451538, -1.8813196119689959, 1.5803142809197204, -0.013319188102512314,-0.9999998364956577, -0.00036659760233078407, 0.0004232399367974087, 1.5024492198199426e-05, 0.00010066409558034447, 5.589110970699326e-05,1.0,-8760.893340158858, -2849.9322160430465, 21595.03014115386, -77.03493223924826, 221.43131790198072, 38.232046388181345,1.0,769
3186.788,0.5204750926753564, -1.973993398318986, -0.9378649156957515, -1.881319538797201, 1.5803147711707313, -0.013318915903443695,-0.9999998364956578, -0.0003665976023307841, 0.00042323993679740875, 1.502449219819943e-05, 0.00010066409558034449, 5.589110970699327e-05,1.0,-8760.356550161961, -2850.445642246729, 21595.41359987007, -77.01048486502148, 221.43685308910415, 38.23364080815912,1.0,769
3186.796,0.5155155650728893, -1.973995216470211, -0.9378628166252598, -1.8813194642828055, 1.5803152704171735, -0.013318638709897357,-0.9999998364956577, -0.00036659760233078407, 0.00042323993679740864, 1.5024492198199426e-05, 0.00010066409558034447, 5.589110970699326e-05,1.0,-8759.814459288486, -2848.9446077191305, 21595.172409993676, -77.0649023156202, 221.4551803341309, 38.23332165843951,1.0,769
3186.8039999999996,0.51046667661272, -1.9739970673809175, -0.9378606797336779, -1.8813193884258075, 1.580315778659047, -0.01331835652187241,-0.9999998364956577, -0.00036659760233078407, 0.0004232399367974087, 1.5024492198199426e-05, 0.00010066409558034449, 5.589110970699327e-05,1.0,-8760.174389618658, -2849.6341980423913, 21595.417097694422, -77.05207089867753, 221.44342600059338, 38.231331680420936,1.0,769
3186.812,0.5053284272948488, -1.9739989510511053, -0.9378585050210049, -1.8813193112262088, 1.5803162958963521, -0.013318069339368854,-0.9999998364956577, -0.00036659760233078407, 0.00042323993679740864, 1.5024492198199426e-05, 0.00010066409558034447, 5.589110970699326e-05,1.0,-8761.168349510475, -2849.9265004348927, 21594.7722002418, -77.0462333538492, 221.3983234524042, 38.229478775416965,1.0,769
3186.8199999999997,0.5001008171192753, -1.9740008674807754, -0.9378562924872433, -1.8813192326840067, 1.5803168221290884, -0.013317777162387578,-0.9999998364956577, -0.00036659760233078407, 0.00042323993679740864, 1.5024492198199426e-05, 0.00010066409558034447, 5.589110970699326e-05,1.0,-8759.942410983516, -2850.0722605572555, 21595.489380296098, -77.02910325144589, 221.46252298378323, 38.24030769158017,1.0,769
3186.828,0.4947838460859998, -1.9740028166699268, -0.9378540421323915, -1.881319152799204, 1.5803173573572562, -0.013317479990927694,-0.9999998364956576, -0.00036659760233078407, 0.0004232399367974087, 1.5024492198199426e-05, 0.00010066409558034447, 5.5891109706993257e-05,1.0,-8760.067413935012, -2849.9566982502893, 21595.578307214913, -77.02283101637786, 221.44693072322872, 38.23369850844904,1.0,769
3186.836,0.4893775141950222, -1.9740047986185587, -0.9378517539564495, -1.8813190715717996, 1.5803179015808555, -0.013317177824989201,-0.9999998364956577, -0.00036659760233078407, 0.00042323993679740875, 1.5024492198199426e-05, 0.00010066409558034449, 5.589110970699327e-05,1.0,-8760.509268954664, -2849.853598433967, 21595.341712422323, -77.03984919619703, 221.4308633929533, 38.2328052825263,1.0,769
3186.844,0.4838818214463424, -1.9740068133266728, -0.9378494279594172, -1.8813189890017936, 1.580318454799886, -0.013316870664572988,-0.9999998364956578, -0.00036659760233078407, 0.0004232399367974087, 1.5024492198199426e-05, 0.00010066409558034447, 5.589110970699327e-05,1.0,-8759.920367506087, -2849.6666080039513, 21595.021101717033, -77.05373356015448, 221.4470097947344, 38.2317619610576,1.0,769
3186.852,0.47829676783996056, -1.9740088607942692, -0.9378470641412955, -1.8813189050891852, 1.580319017014348, -0.013316558509678167,-0.9999998364956577, -0.00036659760233078407, 0.00042323993679740864, 1.5024492198199426e-05, 0.00010066409558034447, 5.589110970699326e-05,1.0,-8759.968742652181, -2849.399125049389, 21595.52393206754, -77.04768232993862, 221.46496544182935, 38.233441999487695,1.0,769
3186.8599999999997,0.47262235337587655, -1.974010941021346, -0.9378446625020835, -1.8813188198339752, 1.5803195882242413, -0.013316241360304737,-0.9999998364956577, -0.00036659760233078407, 0.0004232399367974087, 1.502449219819943e-05, 0.0001006640955803445, 5.589110970699327e-05,1.0,-8761.581352477331, -2850.350280183762, 21595.400422857332, -77.01019273073294, 221.3975406762508, 38.22474938688603,1.0,769
3186.868,0.4668585780540905, -1.974013054007905, -0.9378422230417822, -1.8813187332361636, 1.5803201684295662, -0.013315919216452698,-0.9999998364956577, -0.00036659760233078407, 0.0004232399367974086, 1.5024492198199426e-05, 0.00010066409558034446, 5.5891109706993257e-05,1.0,-8759.719364367966, -2849.2699762845905, 21595.390893762633, -77.07258194344212, 221.46760229665745, 38.22988005698352,1.0,769
3186.8759999999997,0.46100544187460224, -1.9740151997539455, -0.9378397457603906, -1.8813186452957504, 1.5803207576303224, -0.01331559207812294,-0.9999998364956577, -0.0003665976023307841, 0.0004232399367974087, 1.5024492198199426e-05, 0.00010066409558034449, 5.589110970699327e-05,1.0,-8760.498462985428, -2850.095904464405, 21595.235395736127, -77.04080463073564, 221.4524144434576, 38.23087941854865,1.0,769
3186.884,0.45506294483741194, -1.9740173782594672, -0.9378372306579088, -1.8813185560127357, 1.58032135582651, -0.01331525994531546,-0.9999998364956576, -0.00036659760233078407, 0.0004232399367974087, 1.5024492198199426e-05, 0.00010066409558034449, 5.589110970699326e-05,1.0,-8760.834421295322, -2850.275894685482, 21595.179664605526, -77.02719970980223, 221.42058956917367, 38.22661337825866,1.0,769
3186.892,0.44903108694251953, -1.9740195895244703, -0.9378346777343367, -1.8813184653871193, 1.5803219630181289, -0.013314922818028485,-0.9999998364956577, -0.00036659760233078407, 0.00042323993679740864, 1.5024492198199426e-05, 0.00010066409558034447, 5.589110970699326e-05,1.0,-8759.948200182915, -2850.0859465922304, 21595.468284689763, -77.02329638560315, 221.461503581474, 38.2364497108025,1.0,769
3186.8999999999996,0.44290986818992506, -1.9740218335489557, -0.9378320869896752, -1.8813183734189005, 1.5803225792051792, -0.01331458069626379,-0.9999998364956578, -0.0003665976023307841, 0.0004232399367974087, 1.502449219819943e-05, 0.00010066409558034449, 5.589110970699326e-05,1.0,-8760.764859748457, -2851.4434244497606, 21595.374897469414, -76.99049869157543, 221.4220720503443, 38.226550438091124,1.0,769
