t,q0,q1,q2,q3,q4,q5,qd0,qd1,qd2,qd3,qd4,qd5,ss,tsf,do
11280.929,-0.0032590710950373136, -1.7598985907437115, -1.608349035211484, -1.117257920555808, 1.5627140804891548, -0.006249696767135049,-0.0010911820133575171, 0.92929812684916, -0.3298091812674392, 0.16622148000724402, 6.7440235577232e-05, 0.0003460407106939575,1.0,1.0,769
11280.937,-0.003259311298587697, -1.7596940439883513, -1.6084216010333545, -1.1172213521672596, 1.5627140953408674, -0.00624962063603185,-0.0010915289139681588, 0.9294022377829395, -0.3295907420680979, 0.16607259739530839, 6.751612161843498e-05, 0.00034575662549800584,1.0,1.0,769
11280.945,-0.003259725011103498, -1.7593418433941395, -1.6085464173874495, -1.1171584729576063, 1.5627141209486675, -0.006249489715598244,-0.0010921268623797554, 0.9295814180360983, -0.32921433011613827, 0.16581614988218285, 6.764688277571652e-05, 0.000345266917361973,1.0,1.0,769
11280.953,-0.0032603123145715784, -1.7588420766160855, -1.6087232435668462, -1.1170694359761413, 1.562714157362307, -0.0062493043036422335,-0.0010929766992245507, 0.9298354887163336, -0.32867957626762706, 0.16545205390018766, 6.783263490877621e-05, 0.00034457084691318036,1.0,1.0,769
11280.961,-0.0032610733259375024, -1.7581948682033302, -1.6089517380187885, -1.1169544582227608, 1.5627142046524063, -0.00624906482305132,-0.0010940796396798236, 0.9301641948295951, -0.3279859560602913, 0.16498019133435018, 6.807354761474229e-05, 0.0003436673440163712,1.0,1.0,769
11280.969,-0.003262008197693511, -1.7574003797435003, -1.6092314584361045, -1.1168138204121876, 1.5627142629104624, -0.0062487718219932376,-0.0010954372536816578, 0.930567204142286, -0.3271327891747973, 0.16440041003710434, 6.836983975337565e-05, 0.000342555027359243,1.0,1.0,769
11280.976999999999,-0.0032631171186565666, -1.7564588100504048, -1.609561861875319, -1.1166478666681616, 1.56271433224886, -0.006248425974185956,-0.001097051471110819, 0.9310441057038981, -0.32611923873316634, 0.16371252449980814, 6.872178101976706e-05, 0.0003412322007504601,1.0,1.0,769
11280.984999999999,-0.0032644003149169265, -1.7553703953955715, -1.6099423049012316, -1.1164570041473203, 1.562714412800883, -0.006248028079222756,-0.0010989245885096332, 0.9315944080255018, -0.32494431043930855, 0.16291631668013926, 6.912969349411486e-05, 0.0003396968470901263,1.0,1.0,769
11280.993,-0.0032658580509545843, -1.7541354097842703, -1.6103720437576907, -1.1162417025924016, 1.562714504720734, -0.006247579062949704,-0.0011010592671354582, 0.9322175369080702, -0.32360685156621305, 0.16201153698949947, 6.959395167035536e-05, 0.0003379466316826104,1.0,1.0,769
11281.001,-0.003267490630933345, -1.752754165276742, -1.6108502345642268, -1.1160024938143742, 1.562714608183557, -0.006247079977909742,-0.0011034585411106785, 0.9329128329160078, -0.32210554978886885, 0.160997905443387, 7.011498456414233e-05, 0.0003359788958478511,1.0,1.0,769
