t,q0,q1,q2,q3,q4,q5,qd0,qd1,qd2,qd3,qd4,qd5,ss,tsf,do
3669.1079999999997,-4.4497738826976274e-13, -2.0943951023930687, -8.413371062054864e-06, -1.047193551895318, 1.5951000000002773, 1.3962579508027841,-1.2382461164201845e-13, -1.6028058867367868e-13, -0.7795159987913227, 0.37054346121350695, -7.935460517667426e-14, -0.5050270794524597,1.0,1.0,1
3669.116,-4.4497738826976274e-13, -2.0943951023930687, -9.187075297223402e-05, -1.0471538803719564, 1.5951000000002773, 1.39620388104936,-1.2382461164201843e-13, -1.6028058867367865e-13, -0.7795159987913226, 0.3705434612135069, -7.935460517667424e-14, -0.5050270794524596,1.0,1.0,1
3669.124,-4.4497738826976274e-13, -2.0943951023930687, -0.00026468899258524914, -1.0470717311039923, 1.5951000000002773, 1.3960919168421302,-1.2382461164201845e-13, -1.6028058867367868e-13, -0.7795159987913226, 0.3705434612135069, -7.935460517667426e-14, -0.5050270794524597,1.0,1.0,1
3669.1319999999996,-4.4497738826976274e-13, -2.0943951023930687, -0.0005268680898993239, -1.0469471040914264, 1.5951000000002773, 1.395922058181095,-1.2382461164201843e-13, -1.6028058867367868e-13, -0.7795159987913227, 0.37054346121350684, -7.935460517667424e-14, -0.5050270794524596,1.0,1.0,1
3669.14,-4.4497738826976274e-13, -2.0943951023930687, -0.0008784080449162346, -1.046779999334258, 1.5951000000002773, 1.3956943050662542,-1.2382461164201843e-13, -1.6028058867367865e-13, -0.7795159987913226, 0.3705434612135069, -7.935460517667426e-14, -0.5050270794524596,1.0,1.0,1
3669.1479999999997,-4.4497738826976274e-13, -2.0943951023930687, -0.001319308857635093, -1.0465704168324876, 1.595100000000277, 1.395408657497608,-1.2382461164201843e-13, -1.6028058867367868e-13, -0.7795159987913227, 0.3705434612135069, -7.935460517667426e-14, -0.5050270794524597,1.0,1.0,1
3669.156,-4.4497738826976274e-13, -2.0943951023930687, -0.0018495705280558994, -1.0463183565861156, 1.595100000000277, 1.395065115475156,-1.2382461164201845e-13, -1.602805886736787e-13, -0.7795159987913227, 0.3705434612135069, -7.935460517667427e-14, -0.5050270794524597,1.0,1.0,1
3669.1639999999998,-4.4497738826976274e-13, -2.0943951023930687, -0.0024691930561786535, -1.046023818595141, 1.595100000000277, 1.394663678998899,-1.2382461164201845e-13, -1.602805886736787e-13, -0.7795159987913227, 0.3705434612135069, -7.935460517667426e-14, -0.5050270794524597,1.0,1.0,1
3669.172,-4.4586556668946287e-13, -2.0943951023930687, -0.0031781764420042435, -1.0456868028595636, 1.595100000000277, 1.3942043480688362,-1.2382461164201843e-13, -1.6028058867367865e-13, -0.7795159987913227, 0.3705434612135069, -7.935460517667426e-14, -0.5050270794524596,1.0,1.0,1
3669.18,-4.4586556668946287e-13, -2.0943951023930696, -0.003976520685530893, -1.0453073093793854, 1.5951000000002769, 1.393687122684968,-1.2382461164201843e-13, -1.6028058867367865e-13, -0.7795159987913226, 0.3705434612135069, -7.935460517667426e-14, -0.5050270794524596,1.0,1.0,1
3669.1879999999996,-4.4586556668946287e-13, -2.0943951023930696, -0.004864225786760379, -1.0448853381546037, 1.5951000000002769, 1.3931120028472945,-1.2382461164201845e-13, -1.6028058867367868e-13, -0.7795159987913227, 0.3705434612135069, -7.935460517667426e-14, -0.5050270794524596,1.0,1.0,1
3669.196,-4.4586556668946287e-13, -2.0943951023930705, -0.005841291745691812, -1.0444208891852211, 1.5951000000002766, 1.3924789885558153,-1.2382461164201843e-13, -1.6028058867367868e-13, -0.7795159987913227, 0.37054346121350684, -7.935460517667426e-14, -0.5050270794524596,1.0,1.0,1
3669.2039999999997,-4.4586556668946287e-13, -2.0943951023930705, -0.0069077185623251935, -1.043913962471235, 1.5951000000002766, 1.3917880798105307,-1.2382461164201843e-13, -1.6028058867367868e-13, -0.7795159987913227, 0.3705434612135069, -7.935460517667426e-14, -0.5050270794524597,1.0,1.0,1
3669.212,-4.4586556668946287e-13, -2.0943951023930705, -0.00806350623666141, -1.043364558012648, 1.5951000000002764, 1.3910392766114406,-1.2382461164201845e-13, -1.6028058867367868e-13, -0.7795159987913227, 0.3705434612135069, -7.935460517667427e-14, -0.5050270794524597,1.0,1.0,1
3669.22,-4.46753745109163e-13, -2.0943951023930705, -0.009308654768698688, -1.0427726758094584, 1.5951000000002764, 1.3902325789585448,-1.2382461164201843e-13, -1.6028058867367868e-13, -0.7795159987913227, 0.3705434612135069, -7.935460517667424e-14, -0.5050270794524596,1.0,1.0,1
3669.2279999999996,-4.46753745109163e-13, -2.0943951023930705, -0.0106431641584388, -1.042138315861667, 1.5951000000002762, 1.3893679868518436,-1.2382461164201843e-13, -1.6028058867367865e-13, -0.7795159987913226, 0.37054346121350684, -7.935460517667424e-14, -0.5050270794524596,1.0,1.0,1
3669.236,-4.46753745109163e-13, -2.0943951023930714, -0.012067034405880861, -1.041461478169273, 1.595100000000276, 1.3884455002913372,-1.2382461164201845e-13, -1.6028058867367868e-13, -0.7795159987913227, 0.37054346121350684, -7.935460517667424e-14, -0.5050270794524596,1.0,1.0,1
3669.2439999999997,-4.46753745109163e-13, -2.0943951023930714, -0.01358026551102487, -1.0407421627322764, 1.595100000000276, 1.387465119277025,-1.2382461164201843e-13, -1.6028058867367868e-13, -0.7795159987913227, 0.3705434612135069, -7.935460517667426e-14, -0.5050270794524596,1.0,1.0,1
3669.252,-4.476419235288631e-13, -2.0943951023930722, -0.015182857473870826, -1.039980369550678, 1.5951000000002757, 1.3864268438089073,-1.2382461164201845e-13, -1.6028058867367868e-13, -0.7795159987913226, 0.3705434612135069, -7.935460517667426e-14, -0.5050270794524597,1.0,1.0,1
3669.2599999999998,-4.476419235288631e-13, -2.0943951023930722, -0.016874810294419618, -1.0391760986244778, 1.5951000000002755, 1.3853306738869844,-1.2382461164201843e-13, -1.6028058867367868e-13, -0.7795159987913227, 0.3705434612135069, -7.935460517667426e-14, -0.5050270794524596,1.0,1.0,1
3669.268,-4.476419235288631e-13, -2.0943951023930722, -0.018656123972670358, -1.038329349953675, 1.5951000000002753, 1.3841766095112558,-1.2382461164201843e-13, -1.6028058867367865e-13, -0.7795159987913226, 0.37054346121350684, -7.935460517667424e-14, -0.5050270794524596,1.0,1.0,1
3669.276,-4.4853010194856324e-13, -2.094395102393073, -0.020526798508622157, -1.0374401235382704, 1.5951000000002753, 1.3829646506817217,-1.2382461164201845e-13, -1.602805886736787e-13, -0.7795159987913227, 0.3705434612135069, -7.935460517667426e-14, -0.5050270794524597,1.0,1.0,1
3669.2839999999997,-4.4853010194856324e-13, -2.094395102393073, -0.022486833902276793, -1.0365084193782632, 1.595100000000275, 1.3816947973983822,-1.2382461164201845e-13, -1.6028058867367868e-13, -0.7795159987913227, 0.3705434612135069, -7.935460517667424e-14, -0.5050270794524596,1.0,1.0,1
3669.292,-4.4853010194856324e-13, -2.094395102393074, -0.024536230153634264, -1.0355342374736551, 1.5951000000002749, 1.3803670496612372,-1.2382461164201845e-13, -1.6028058867367868e-13, -0.7795159987913226, 0.3705434612135069, -7.935460517667426e-14, -0.5050270794524597,1.0,1.0,1
3669.2999999999997,-4.4941828036826337e-13, -2.094395102393074, -0.026674987262692795, -1.0345175778244435, 1.5951000000002746, 1.3789814074702866,-1.2382461164201843e-13, -1.6028058867367865e-13, -0.7795159987913226, 0.3705434612135069, -7.935460517667424e-14, -0.5050270794524596,1.0,1.0,1
3669.308,-4.4941828036826337e-13, -2.094395102393074, -0.028903105229454162, -1.0334584404306302, 1.5951000000002744, 1.3775378708255306,-1.2382461164201843e-13, -1.6028058867367868e-13, -0.7795159987913227, 0.3705434612135069, -7.935460517667426e-14, -0.5050270794524596,1.0,1.0,1
3669.316,-4.503064587879635e-13, -2.094395102393075, -0.03122058405391659, -1.032356825292215, 1.5951000000002742, 1.376036439726969,-1.2382461164201843e-13, -1.6028058867367868e-13, -0.7795159987913226, 0.37054346121350684, -7.935460517667424e-14, -0.5050270794524596,1.0,1.0,1
3669.3239999999996,-4.503064587879635e-13, -2.094395102393076, -0.03362742373608185, -1.0312127324091973, 1.595100000000274, 1.3744771141746022,-1.2382461164201845e-13, -1.6028058867367865e-13, -0.7795159987913227, 0.37054346121350684, -7.935460517667426e-14, -0.5050270794524597,1.0,1.0,1
3669.332,-4.503064587879635e-13, -2.094395102393076, -0.03612362427594906, -1.0300261617815778, 1.5951000000002735, 1.3728598941684298,-1.2382461164201843e-13, -1.6028058867367865e-13, -0.7795159987913226, 0.37054346121350684, -7.935460517667424e-14, -0.5050270794524596,1.0,1.0,1
3669.3399999999997,-4.511946372076636e-13, -2.0943951023930767, -0.03870918567351911, -1.0287971134093556, 1.5951000000002733, 1.3711847797084518,-1.2382461164201843e-13, -1.6028058867367868e-13, -0.7795159987913227, 0.3705434612135069, -7.935460517667426e-14, -0.5050270794524597,1.0,1.0,1
3669.348,-4.511946372076636e-13, -2.0943951023930776, -0.041384107928790215, -1.0275255872925317, 1.595100000000273, 1.3694517707946683,-1.2382461164201843e-13, -1.6028058867367865e-13, -0.7795159987913226, 0.37054346121350684, -7.935460517667426e-14, -0.5050270794524596,1.0,1.0,1
3669.3559999999998,-4.5208281562736374e-13, -2.0943951023930776, -0.04414839104176416, -1.0262115834311052, 1.5951000000002729, 1.3676608674270794,-1.2382461164201843e-13, -1.6028058867367868e-13, -0.7795159987913227, 0.3705434612135069, -7.935460517667426e-14, -0.5050270794524596,1.0,1.0,1
3669.364,-4.5208281562736374e-13, -2.0943951023930785, -0.04700203501244005, -1.0248551018250769, 1.5951000000002724, 1.365812069605685,-1.2382461164201843e-13, -1.6028058867367868e-13, -0.7795159987913226, 0.37054346121350684, -7.935460517667424e-14, -0.5050270794524596,1.0,1.0,1
3669.372,-4.5297099404706387e-13, -2.0943951023930794, -0.049945039840817884, -1.023456142474446, 1.5951000000002722, 1.363905377330485,-1.2382461164201845e-13, -1.602805886736787e-13, -0.7795159987913227, 0.37054346121350695, -7.935460517667426e-14, -0.5050270794524597,1.0,1.0,1
3669.3799999999997,-4.5297099404706387e-13, -2.0943951023930794, -0.05297740552689767, -1.0220147053792132, 1.595100000000272, 1.3619407906014795,-1.2382461164201843e-13, -1.6028058867367865e-13, -0.7795159987913226, 0.3705434612135069, -7.935460517667426e-14, -0.5050270794524596,1.0,1.0,1
3669.388,-4.53859172466764e-13, -2.0943951023930802, -0.0560991320706794, -1.0205307905393788, 1.5951000000002715, 1.3599183094186686,-1.2382461164201843e-13, -1.6028058867367865e-13, -0.7795159987913227, 0.3705434612135069, -7.935460517667424e-14, -0.5050270794524596,1.0,1.0,1
3669.3959999999997,-4.547473508864641e-13, -2.094395102393081, -0.05931021947216397, -1.0190043979549417, 1.5951000000002713, 1.3578379337820523,-1.2382461164201843e-13, -1.6028058867367868e-13, -0.7795159987913227, 0.37054346121350684, -7.935460517667426e-14, -0.5050270794524597,1.0,1.0,1
3669.404,-4.547473508864641e-13, -2.094395102393081, -0.06261066773135049, -1.0174355276259028, 1.5951000000002709, 1.3556996636916305,-1.2382461164201843e-13, -1.6028058867367868e-13, -0.7795159987913227, 0.3705434612135069, -7.935460517667426e-14, -0.5050270794524597,1.0,1.0,1
3669.412,-4.556355293061642e-13, -2.094395102393083, -0.06600047684823895, -1.0158241795522613, 1.5951000000002706, 1.353503499147403,-1.2382461164201843e-13, -1.6028058867367865e-13, -0.7795159987913226, 0.37054346121350684, -7.935460517667424e-14, -0.5050270794524596,1.0,1.0,1
3669.4199999999996,-4.556355293061642e-13, -2.094395102393083, -0.06947964682282937, -1.014170353734018, 1.5951000000002702, 1.3512494401493702,-1.2382461164201845e-13, -1.6028058867367868e-13, -0.7795159987913227, 0.3705434612135069, -7.935460517667426e-14, -0.5050270794524597,1.0,1.0,1
3669.428,-4.565237077258644e-13, -2.094395102393084, -0.07304817765512173, -1.012474050171173, 1.59510000000027, 1.3489374866975319,-1.2382461164201843e-13, -1.6028058867367865e-13, -0.7795159987913226, 0.37054346121350684, -7.935460517667424e-14, -0.5050270794524596,1.0,1.0,1
3669.4359999999997,-4.574118861455645e-13, -2.0943951023930847, -0.07670606934511603, -1.0107352688637246, 1.5951000000002695, 1.3465676387918881,-1.2382461164201843e-13, -1.6028058867367865e-13, -0.7795159987913227, 0.37054346121350684, -7.935460517667426e-14, -0.5050270794524596,1.0,1.0,1
3669.444,-4.574118861455645e-13, -2.0943951023930847, -0.08045332189281318, -1.0089540098116752, 1.595100000000269, 1.344139896432439,-1.2382461164201845e-13, -1.6028058867367865e-13, -0.7795159987913226, 0.37054346121350684, -7.935460517667424e-14, -0.5050270794524596,1.0,1.0,1
