t,q0,q1,q2,q3,q4,q5,do
4466.606,-0.9973998707619156,-1.351580468653946,-2.4871175261743135,-0.8810557795576157,1.6053601513539248,0.5724858860372982,1
4466.614,-0.9976734683837476,-1.351750767392084,-2.4869886783990283,-0.8810226486388917,1.6053554983580542,0.572212204174446,1
4466.621999999999,-0.9979567944075978,-1.3519271214993314,-2.4868552491403633,-0.8809883396730243,1.6053506799140553,0.5719287909141898,1
4466.63,-0.9982498488334643,-1.3521095309756888,-2.486717238398319,-0.8809528526600152,1.6053456960219283,0.57163564625653,1
4466.638,-0.9985526316613491,-1.3522979958211554,-2.4865746461728957,-0.8809161875998637,1.605340546681673,0.5713327702014664,1
4466.646,-0.9988651428912512,-1.3524925160357313,-2.4864274724640927,-0.8808783444925696,1.6053352318932896,0.571020162748999,1
4466.6539999999995,-0.9991873825231714,-1.3526930916194182,-2.4862757172719103,-0.8808393233381331,1.605329751656778,0.5706978238991279,1
4466.661999999999,-0.9995193505571098,-1.3528997225722135,-2.4861193805963486,-0.880799124136554,1.6053241059721381,0.570365753651853,1
4466.67,-0.9998610469930647,-1.353112408894118,-2.4859584624374076,-0.8807577468878325,1.60531829483937,0.5700239520071745,1
4466.678,-1.0002124718310377,-1.3533311505851335,-2.485792962795087,-0.8807151915919684,1.6053123182584736,0.569672418965092,1
4466.686,-1.0005736250710289,-1.3535559476452583,-2.4856228816693875,-0.8806714582489628,1.6053061762294492,0.5693111545256059,1
4466.6939999999995,-1.0009445067130365,-1.3537868000744915,-2.485448219060308,-0.8806265468588137,1.6052998687522964,0.568940158688716,1
4466.702,-1.0013251167570623,-1.3540237078728357,-2.4852689749678496,-0.880580457421523,1.6052933958270155,0.5685594314544223,1
4466.71,-1.0017154552031062,-1.354266671040289,-2.485085149392012,-0.8805331899370898,1.6052867574536063,0.5681689728227249,1
4466.718,-1.0021155220511675,-1.3545156895768518,-2.4848967423327943,-0.8804847444055142,1.6052799536320688,0.5677687827936237,1
4466.726,-1.002525317301247,-1.3547707634825246,-2.484703753790198,-0.880435120826796,1.6052729843624032,0.5673588613671188,1
4466.7339999999995,-1.0029448409533437,-1.3550318927573066,-2.4845061837642217,-0.8803843192009353,1.6052658496446095,0.56693920854321,1
4466.742,-1.0033740930074577,-1.3552990774011988,-2.4843040322548666,-0.8803323395279321,1.6052585494786875,0.5665098243218976,1
4466.75,-1.00381307346359,-1.3555723174142003,-2.4840972992621317,-0.8802791818077873,1.6052510838646372,0.5660707087031813,1
4466.758,-1.0042617823217395,-1.355851612796311,-2.4838859847860175,-0.8802248460404991,1.6052434528024588,0.5656218616870614,1
4466.766,-1.0047202195819063,-1.3561369635475318,-2.483670088826524,-0.8801693322260693,1.6052356562921521,0.5651632832735376,1
4466.773999999999,-1.0051883852440913,-1.3564283696678618,-2.483449611383651,-0.8801126403644961,1.6052276943337171,0.5646949734626101,1
4466.782,-1.0056662793082936,-1.356725831157302,-2.483224552457399,-0.8800547704557813,1.605219566927154,0.5642169322542788,1
4466.79,-1.006153901774514,-1.3570293480158515,-2.4829949120477672,-0.879995722499924,1.605211274072463,0.5637291596485439,1
4466.798,-1.0066512526427518,-1.3573389202435102,-2.4827606901547563,-0.8799354964969242,1.6052028157696432,0.563231655645405,1
4466.806,-1.0071583319130077,-1.357654547840279,-2.482521886778366,-0.8798740924467818,1.6051941920186956,0.5627244202448625,1
4466.813999999999,-1.007675139585281,-1.3579762308061571,-2.4822785019185964,-0.8798115103494979,1.6051854028196195,0.5622074534469162,1
4466.822,-1.0082016756595715,-1.3583039691411454,-2.482030535575447,-0.8797477502050706,1.6051764481724153,0.5616807552515661,1
4466.83,-1.0087379401358803,-1.3586377628452428,-2.481777987748919,-0.8796828120135016,1.605167328077083,0.5611443256588123,1
4466.838,-1.0092839330142063,-1.3589776119184496,-2.4815208584390107,-0.8796166957747893,1.6051580425336225,0.5605981646686548,1
4466.846,-1.0098396542945505,-1.3593235163607673,-2.4812591476457238,-0.8795494014889353,1.6051485915420336,0.5600422722810934,1
4466.853999999999,-1.010405103976912,-1.3596754761721934,-2.480992855369057,-0.8794809291559389,1.6051389751023166,0.5594766484961283,1
4466.862,-1.0109802820612908,-1.3600334913527297,-2.480721981609011,-0.8794112787757999,1.6051291932144713,0.5589012933137595,1
4466.87,-1.0115651885476877,-1.3603975619023752,-2.480446526365586,-0.8793404503485185,1.605119245878498,0.5583162067339869,1
4466.878,-1.012159823436102,-1.3607676878211308,-2.480166489638781,-0.8792684438740945,1.6051091330943963,0.5577213887568104,1
4466.8859999999995,-1.0127641867265345,-1.3611438691089957,-2.479881871428597,-0.879195259352529,1.6050988548621665,0.5571168393822303,1
4466.894,-1.0133782784189842,-1.3615261057659698,-2.4795926717350336,-0.87912089678382,1.6050884111818084,0.5565025586102464,1
4466.902,-1.0140020985134512,-1.361914397792054,-2.479298890558091,-0.8790453561679694,1.605077802053322,0.5558785464408588,1
4466.91,-1.0146356470099365,-1.3623087451872475,-2.4790005278977687,-0.8789686375049754,1.6050670274767076,0.5552448028740673,1
4466.918,-1.015278923908439,-1.3627091479515512,-2.4786975837540672,-0.8788907407948399,1.6050560874519648,0.5546013279098722,1
4466.9259999999995,-1.0159319292089597,-1.363115606084964,-2.478390058126986,-0.8788116660375618,1.605044981979094,0.5539481215482732,1
4466.934,-1.0165946629114977,-1.363528119587487,-2.478077951016526,-0.8787314132331412,1.6050337110580948,0.5532851837892705,1
4466.942,-1.017267125016053,-1.3639466884591194,-2.4777612624226864,-0.8786499823815781,1.6050222746889673,0.5526125146328641,1
4466.95,-1.0179493155226265,-1.364371312699861,-2.477439992345467,-0.8785673734828725,1.6050106728717117,0.5519301140790538,1
