t,q0,q1,q2,q3,q4,q5,do
0.0,0.12413571774959564,-1.2601592701724549,-1.837536096572876,-1.8158160648741664,1.2937877178192139,-0.040548149739400685,768
0.010000000000218279,0.12220510095357895,-1.2604398292354126,-1.837296724319458,-1.8126756153502406,1.2981451749801636,-0.03982860246767217,768
0.020000000000436557,0.1202942430973053,-1.2606316667846222,-1.8370811939239502,-1.8096019230284632,1.3025392293930054,-0.039031330739156544,768
0.030000000000654836,0.11835955083370209,-1.2608916622451325,-1.8368293046951294,-1.8064342937865199,1.3070142269134521,-0.038312737141744435,768
0.03999999999996362,0.11649267375469208,-1.2611235541156312,-1.8365693092346191,-1.8034025631346644,1.3113185167312622,-0.03770810762514287,768
0.0500000000001819,0.11458086967468262,-1.2612629395774384,-1.836306095123291,-1.8003784618773402,1.3155921697616577,-0.03728086153139287,768
0.06000000000040018,0.1126781553030014,-1.2614548665336152,-1.8360176086425781,-1.797366281548971,1.3196909427642822,-0.03676015535463506,768
0.07000000000061846,0.11082690209150314,-1.2616306108287354,-1.835733413696289,-1.7944089374937953,1.3238365650177002,-0.03616506258119756,768
0.08000000000083674,0.1090167760848999,-1.2617901724627991,-1.8354870080947876,-1.7915531597533167,1.3279540538787842,-0.035372559224263966,768
0.09000000000014552,0.10716162621974945,-1.2619905334762116,-1.8352395296096802,-1.7886997661986292,1.332022786140442,-0.034756008778707326,768
0.1000000000003638,0.10534267127513885,-1.2621503633311768,-1.8349920511245728,-1.785835405389303,1.3361250162124634,-0.034260098134176076,768
0.11000000000058208,0.10347899049520493,-1.262366310959198,-1.8347398042678833,-1.7829190693297328,1.3402155637741089,-0.03376466432680303,768
0.12000000000080036,0.10168421268463135,-1.2624376875213166,-1.8344883918762207,-1.7800022564330042,1.3442777395248413,-0.03322059312929326,768
0.13000000000010914,0.09988522529602051,-1.2626860302737732,-1.8342530727386475,-1.7770935497679652,1.3480795621871948,-0.03250438371767217,768
0.14000000000032742,0.09815869480371475,-1.262886331682541,-1.834029197692871,-1.7743050060667933,1.3519232273101807,-0.03174430528749639,768
0.1500000000005457,0.09640781581401825,-1.2629573804191132,-1.8337898254394531,-1.77158846477651,1.355936884880066,-0.03113729158510381,768
0.16000000000076398,0.09466879069805145,-1.263161526327469,-1.833541989326477,-1.7688352070250453,1.3597242832183838,-0.030645195637838185,768
0.17000000000007276,0.0929698646068573,-1.263304964905121,-1.8333183526992798,-1.7660466633238734,1.363586187362671,-0.030253235493795216,768
