t,q0,q1,q2,q3,q4,q5,do
5629.1669999999995,0.9669197797775269,-1.1738507014564057,-1.9486944675445557,-3.153360506097311,-0.5877240339862269,-0.3134234587298792,768
5629.169,0.9669317007064819,-1.1738667053035279,-1.9487025737762451,-3.153388639489645,-0.5875991026507776,-0.31337148347963506,768
5629.170999999999,0.9669603109359741,-1.1738547545722504,-1.9486985206604004,-3.1533810100951136,-0.5876391569720667,-0.31343156496156865,768
5629.173,0.9669115543365479,-1.1738344889930268,-1.9486654996871948,-3.153384347955221,-0.5876348654376429,-0.3134077231036585,768
5629.175,0.9669480323791504,-1.1738707584193726,-1.9486902952194214,-3.153404851953024,-0.5876224676715296,-0.31337148347963506,768
5629.177,0.9669800400733948,-1.1738262933543702,-1.948714017868042,-3.153372427026266,-0.5876391569720667,-0.3133910338031214,768
5629.179,0.9669074416160583,-1.1738424760154267,-1.9486654996871948,-3.15337671856069,-0.58759051958193,-0.31341535249818975,768
5629.181,0.9669598340988159,-1.1738707584193726,-1.9487180709838867,-3.1533523998656214,-0.5876434485064905,-0.31344730058778936,768
5629.183,0.966907799243927,-1.1738424760154267,-1.9486944675445557,-3.1533600292601527,-0.5876072088824671,-0.3134110609637659,768
5629.1849999999995,0.9669074416160583,-1.1738424760154267,-1.9487025737762451,-3.153388639489645,-0.587691609059469,-0.31344348589052373,768
5629.187,0.9670000672340393,-1.1738103193095704,-1.9486985206604004,-3.1533647976317347,-0.5876629988299769,-0.3134349028216761,768
5629.188999999999,0.9669758677482605,-1.1738303762725373,-1.948686122894287,-3.153344293633932,-0.5876310507403772,-0.3133662382708948,768
5629.191,0.9669520854949951,-1.173898921614029,-1.9487025737762451,-3.1533967457213343,-0.5876224676715296,-0.3134072462665003,768
5629.192999999999,0.9668914675712585,-1.1738507014564057,-1.948714017868042,-3.153384347955221,-0.5876672903644007,-0.3134272734271448,768
5629.195,0.9669480323791504,-1.173874632721283,-1.9486943483352661,-3.15337671856069,-0.5876434485064905,-0.31346351305116826,768
5629.197,0.9669640064239502,-1.1738947492888947,-1.9486944675445557,-3.1533810100951136,-0.58759051958193,-0.3134396711932581,768
5629.199,0.9669800400733948,-1.1738584798625489,-1.9487264156341553,-3.1533647976317347,-0.587618652974264,-0.3134678045855921,768
5629.201,0.9669074416160583,-1.1738787454417725,-1.9486654996871948,-3.1533566914000453,-0.587646786366598,-0.31341535249818975,768
5629.2029999999995,0.9669603109359741,-1.1738584500602265,-1.9487180709838867,-3.1533318958678187,-0.5876510779010218,-0.31346351305116826,768
5629.205,0.9669598340988159,-1.1738345485976716,-1.948714017868042,-3.153372427026266,-0.5876348654376429,-0.3134678045855921,768
5629.206999999999,0.9669317007064819,-1.173830346470215,-1.9486737251281738,-3.153372427026266,-0.5876310507403772,-0.3134196440326136,768
5629.209,0.9669480323791504,-1.1738543969443818,-1.948722243309021,-3.1534129581847132,-0.5876267592059534,-0.3134072462665003,768
5629.210999999999,0.9669561982154846,-1.1738345485976716,-1.9487067461013794,-3.153327604333395,-0.5876143614398401,-0.3134396711932581,768
5629.213,0.9669598340988159,-1.173874871139862,-1.948686122894287,-3.1534329853453578,-0.5876391569720667,-0.3134234587298792,768
5629.215,0.9669317007064819,-1.1738543671420594,-1.9486820697784424,-3.1534005604186,-0.5876434485064905,-0.31339914003481084,768
5629.217,0.9669275283813477,-1.173862562780716,-1.948677897453308,-3.15337671856069,-0.5876391569720667,-0.31344348589052373,768
5629.219,0.966903805732727,-1.1738507610610505,-1.948714017868042,-3.1533318958678187,-0.5876267592059534,-0.3134072462665003,768
5629.221,0.9669317007064819,-1.1738103193095704,-1.9487025737762451,-3.1533686123290003,-0.5876510779010218,-0.31338292757143194,768
5629.223,0.9669197797775269,-1.173862562780716,-1.9487099647521973,-3.153360506097311,-0.587618652974264,-0.3134110609637659,768
5629.224999999999,0.9668996930122375,-1.1738547545722504,-1.9487025737762451,-3.1533929310240687,-0.5876672903644007,-0.31346351305116826,768
5629.227,0.9669157266616821,-1.1738424760154267,-1.948686122894287,-3.1533357105650843,-0.587679688130514,-0.31337052980531865,768
5629.228999999999,0.9669357538223267,-1.173822597866394,-1.9486654996871948,-3.1533929310240687,-0.5876510779010218,-0.31339914003481084,768
5629.231,0.9669275283813477,-1.1738021236709137,-1.948714017868042,-3.1534129581847132,-0.5875781218158167,-0.3134678045855921,768
5629.233,0.9669677019119263,-1.17383428037677,-1.948722243309021,-3.153372427026266,-0.5876348654376429,-0.3134272734271448,768
5629.235,0.9669763445854187,-1.1738344889930268,-1.9486944675445557,-3.15337671856069,-0.5876591841327112,-0.3134272734271448,768
5629.237,0.9669280052185059,-1.1738786858371277,-1.9487059116363525,-3.153372427026266,-0.5876310507403772,-0.3134191671954554,768
5629.239,0.9669764041900635,-1.1738103193095704,-1.9487017393112183,-3.1533643207945765,-0.5876472632037562,-0.31345922151674444,768
5629.241,0.9669317007064819,-1.1738666755012055,-1.9487223625183105,-3.153360506097311,-0.5876391569720667,-0.3134110609637659,768
5629.2429999999995,0.9669115543365479,-1.1738910239985962,-1.9487059116363525,-3.153372427026266,-0.5876591841327112,-0.3133786360370081,768
5629.245,0.9669516682624817,-1.173874632721283,-1.9486780166625977,-3.153344293633932,-0.5876553694354456,-0.313484017048971,768
5629.246999999999,0.9669561982154846,-1.1738584798625489,-1.948722243309021,-3.153388639489645,-0.5876992384540003,-0.3133786360370081,768
5629.249,0.9669275283813477,-1.1738584798625489,-1.9487180709838867,-3.1533686123290003,-0.5876591841327112,-0.3134678045855921,768
5629.250999999999,0.9669520854949951,-1.173862562780716,-1.948714017868042,-3.153360506097311,-0.5876434485064905,-0.31343156496156865,768
5629.253,0.966895580291748,-1.1738383334926148,-1.9486985206604004,-3.1533929310240687,-0.5876391569720667,-0.3134077231036585,768
5629.255,0.9669598937034607,-1.1738827985576172,-1.9487025737762451,-3.1533929310240687,-0.5876348654376429,-0.313422981892721,768
5629.257,0.9669357538223267,-1.1738465589335938,-1.9486820697784424,-3.153372427026266,-0.5876348654376429,-0.31341535249818975,768
5629.259,0.9669317007064819,-1.1738666755012055,-1.9486539363861084,-3.153360506097311,-0.5876591841327112,-0.31339914003481084,768
5629.2609999999995,0.9669841527938843,-1.1738465589335938,-1.9487109184265137,-3.1533237896361292,-0.5876711050616663,-0.31344348589052373,768
5629.263,0.9669275283813477,-1.1738343399814148,-1.9486820697784424,-3.153360506097311,-0.5876391569720667,-0.31344730058778936,768
5629.264999999999,0.9669480323791504,-1.173862562780716,-1.9486820697784424,-3.153388639489645,-0.5876672903644007,-0.3134072462665003,768
5629.267,0.9669157266616821,-1.173866407280304,-1.94866144657135,-3.1533647976317347,-0.5876591841327112,-0.3133910338031214,768
5629.268999999999,0.9669718146324158,-1.1738144320300599,-1.9486654996871948,-3.1533690891661585,-0.5876348654376429,-0.31344348589052373,768
5629.271,0.9669114947319031,-1.1738584500602265,-1.948755145072937,-3.1533686123290003,-0.5876029173480433,-0.3133743445025843,768
5629.273,0.9669156670570374,-1.173842505817749,-1.9486294984817505,-3.15337671856069,-0.5876310507403772,-0.3134110609637659,768
5629.275,0.9669604301452637,-1.1738507014564057,-1.9486820697784424,-3.1533929310240687,-0.5875986258136194,-0.31344348589052373,768
