t,q0,q1,q2,q3,q4,q5,do
4.019999999960419,-1.6007000000010851,-1.7270999086408816,-2.2029999017609496,-0.8080001895982685,1.595099999999933,-0.031000000001348837,1
4.021999999997206,-1.6007000000010843,-1.7270978618030624,-2.202997700790185,-0.8080044374068525,1.595099999999933,-0.03100000000134795,1
4.023999999975786,-1.6007000000010834,-1.7270931237660712,-2.202992605964985,-0.8080142702690427,1.595099999999933,-0.031000000001346173,1
4.025999999954365,-1.6007000000010798,-1.727085694529908,-2.2029846172853516,-0.8080296881848401,1.5950999999999331,-0.031000000001344397,1
4.027999999991152,-1.6007000000010772,-1.727075574094573,-2.202973734751284,-0.8080506911542429,1.5950999999999331,-0.031000000001340844,1
4.029999999969732,-1.6007000000010727,-1.7270627624600667,-2.202959958362781,-0.8080772791772528,1.5950999999999331,-0.031000000001336403,1
4.031999999948312,-1.6007000000010674,-1.7270472596263877,-2.202943288119844,-0.8081094522538681,1.5950999999999333,-0.031000000001331074,1
4.033999999985099,-1.6007000000010612,-1.7270290655935367,-2.2029237240224715,-0.8081472103840905,1.5950999999999336,-0.031000000001324857,1
4.035999999963678,-1.600700000001055,-1.7270081803615138,-2.202901266070665,-0.8081905535679192,1.5950999999999338,-0.03100000000131775,1
4.038000000000466,-1.600700000001046,-1.726984603930319,-2.2028759142644248,-0.8082394818053551,1.5950999999999338,-0.031000000001310646,1
4.039999999979045,-1.600700000001038,-1.726958336299953,-2.2028476686037495,-0.8082939950963963,1.595099999999934,-0.031000000001301764,1
4.041999999957625,-1.6007000000010283,-1.7269293774704142,-2.20281652908864,-0.8083540934410438,1.5950999999999345,-0.031000000001291994,1
4.043999999994412,-1.6007000000010176,-1.7268977274417043,-2.202782495719095,-0.8084197768392984,1.5950999999999347,-0.031000000001281336,1
4.045999999972992,-1.600700000001006,-1.7268633862138216,-2.202745568495117,-0.8084910452911593,1.595099999999935,-0.03100000000126979,1
4.047999999951571,-1.6007000000009937,-1.7268263537867679,-2.2027057474167044,-0.8085678987966256,1.5950999999999353,-0.031000000001257355,1
4.0499999999883585,-1.6007000000009803,-1.7267866301605412,-2.2026630324838568,-0.808650337355699,1.5950999999999356,-0.031000000001244032,1
4.051999999966938,-1.6007000000009661,-1.7267442153351436,-2.2026174236965748,-0.8087383609683787,1.595099999999936,-0.03100000000122982,1
4.053999999945518,-1.600700000000951,-1.726699109310573,-2.2025689210548576,-0.8088319696346655,1.5950999999999365,-0.031000000001214723,1
4.055999999982305,-1.600700000000935,-1.7266513120868314,-2.202517524558706,-0.8089311633545577,1.5950999999999367,-0.031000000001198735,1
4.0579999999608845,-1.6007000000009182,-1.7266008236639179,-2.202463234208121,-0.8090359421280571,1.5950999999999371,-0.03100000000118186,1
4.059999999997672,-1.6007000000009004,-1.7265476440418315,-2.202406050003101,-0.8091463059551618,1.5950999999999376,-0.031000000001164096,1
4.061999999976251,-1.6007000000008818,-1.726491773220575,-2.2023459719436467,-0.8092622548358737,1.5950999999999382,-0.031000000001145445,1
4.063999999954831,-1.6007000000008622,-1.7264332112001446,-2.202283000029757,-0.8093837887701918,1.5950999999999387,-0.031000000001125905,1
4.065999999991618,-1.6007000000008418,-1.7263719579805432,-2.202217134261434,-0.8095109077581162,1.5950999999999391,-0.031000000001105477,1
4.067999999970198,-1.6007000000008205,-1.7263080135617699,-2.2021483746386767,-0.8096436117996468,1.5950999999999398,-0.03100000000108416,1
4.069999999948777,-1.6007000000007983,-1.7262413779438246,-2.2020767211614842,-0.8097819008947846,1.5950999999999402,-0.031000000001061956,1
4.0719999999855645,-1.6007000000007743,-1.7261720511267074,-2.2020021738298574,-0.8099257750435278,1.595099999999941,-0.031000000001038863,1
