t,q0,q1,q2,q3,q4,q5,do
5525.884999999999,0.6385444402694702,-1.2072341305068512,-1.9626667499542236,-3.1266070804991664,-0.9846237341510218,0.0005942683201283216,768
5525.887,0.6385481357574463,-1.2073021096042176,-1.9627070426940918,-3.126223226586813,-0.9846351782428187,0.0005095620290376246,768
5525.889,0.638580322265625,-1.2074057322791596,-1.9626832008361816,-3.1258517704405726,-0.9846590201007288,0.0005419492954388261,768
5525.891,0.638588547706604,-1.207441971903183,-1.9627028703689575,-3.1254993877806605,-0.9846995512591761,0.0005336769390851259,768
5525.893,0.6385843753814697,-1.2075579923442383,-1.9626667499542236,-3.1251713238158167,-0.9846790472613733,0.000509441364556551,768
5525.8949999999995,0.6385601758956909,-1.2076376539519806,-1.9626346826553345,-3.1248837910094203,-0.9846990744220179,0.0005660295719280839,768
5525.897,0.6385077238082886,-1.2077176135829468,-1.9626708030700684,-3.1245514355101527,-0.9847710768329065,0.0005541901336982846,768
5525.898999999999,0.6385637521743774,-1.2078298789313813,-1.9626790285110474,-3.124251504937643,-0.9846904913531702,0.000570212141610682,768
5525.901,0.6385321021080017,-1.2079177659801026,-1.9626790285110474,-3.124119897881979,-0.9847629706012171,0.0005418777582235634,768
5525.902999999999,0.6385843753814697,-1.2079858046821137,-1.9626872539520264,-3.1239239178099574,-0.9847515265094202,0.0005459546810016036,768
5525.905,0.638592541217804,-1.2080533069423218,-1.9626593589782715,-3.123812814752096,-0.9847515265094202,0.0005454816855490208,768
5525.907,0.6385156512260437,-1.208165631895401,-1.9626675844192505,-3.123684068719381,-0.9847987333880823,0.0005820274236612022,768
5525.909,0.6385843753814697,-1.2082416278174897,-1.9626634120941162,-3.1236163578429164,-0.9847305456744593,0.0005578756099566817,768
5525.911,0.6386002898216248,-1.2082932752421875,-1.9626469612121582,-3.123625417748922,-0.9846904913531702,0.000618893129285425,768
5525.913,0.6385679244995117,-1.208396927719452,-1.9626107215881348,-3.1235972843565882,-0.9847348372088831,0.0005820274236612022,768
5525.915,0.638580322265625,-1.2084973913482209,-1.96260666847229,-3.123585363427633,-0.9847553412066858,0.0004976411000825465,768
5525.9169999999995,0.6385601758956909,-1.2086093884757538,-1.9626272916793823,-3.123613496819967,-0.9847391287433069,0.0005701880436390638,768
5525.919,0.6385961771011353,-1.2086449724486847,-1.9626593589782715,-3.123653551141256,-0.9847391287433069,0.000529636861756444,768
5525.920999999999,0.6385842561721802,-1.208705113535263,-1.9626954793930054,-3.123693128625387,-0.9847152868853968,0.0005418538930825889,768
5525.923,0.6385560631752014,-1.2088128489306946,-1.9626634120941162,-3.123773237267965,-0.9846704641925257,0.0005542144645005465,768
5525.925,0.6385357975959778,-1.208844469194748,-1.9626832008361816,-3.1238614521422328,-0.9847191015826624,0.0005500316619873047,768
5525.927,0.6385684609413147,-1.2089886230281373,-1.9626832008361816,-3.1239897213377894,-0.9846184889422815,0.0005582912126556039,768
5525.929,0.6385518908500671,-1.2090444427779694,-1.9626864194869995,-3.124134202996725,-0.9846590201007288,0.0005378639325499535,768
5525.931,0.6385239362716675,-1.2091689270785828,-1.9627318382263184,-3.1242624721922816,-0.9846952597247522,0.0005500316619873047,768
5525.933,0.6385481357574463,-1.2092407506755372,-1.9626543521881104,-3.124406477014059,-0.9846308867083948,0.0005176677950657904,768
5525.9349999999995,0.6385158896446228,-1.2092843514731904,-1.9627275466918945,-3.1245862446227015,-0.9846633116351526,0.0005460500833578408,768
5525.937,0.6385440230369568,-1.2093682152083893,-1.9627070426940918,-3.124786516229147,-0.9846590201007288,0.0005623800680041313,768
5525.938999999999,0.6385321617126465,-1.2095008951476593,-1.9626946449279785,-3.1249991856017054,-0.9846394697772425,0.0005501031992025673,768
5525.941,0.6385399103164673,-1.2094918352416535,-1.9626864194869995,-3.125155111352438,-0.9846113363849085,0.0004980206722393632,768
5525.942999999999,0.6385643482208252,-1.209608094101288,-1.9627070426940918,-3.125406881371969,-0.9845874945269983,0.0005099534755572677,768
5525.945,0.6385443806648254,-1.2097084385207673,-1.9626708030700684,-3.1255833111205042,-0.9845626989947718,0.0004575030761770904,768
5525.947,0.6385806798934937,-1.2097924512675782,-1.9626946449279785,-3.125819345513815,-0.9845750967608851,0.0004975931951776147,768
5525.949,0.6384878754615784,-1.2098924082568665,-1.9626872539520264,-3.126035352746481,-0.9845512549029749,0.000518147717230022,768
5525.951,0.6385321021080017,-1.2099241775325318,-1.9627028703689575,-3.1261826954283656,-0.9846075216876429,0.0005218625301495194,768
5525.9529999999995,0.6385403275489807,-1.2100083392909546,-1.9626946449279785,-3.126382967034811,-0.9845512549029749,0.0004939317586831748,768
5525.955,0.638516366481781,-1.210060016517975,-1.9627318382263184,-3.1265346012511195,-0.9844754377948206,0.0004980206722393632,768
5525.956999999999,0.6384878754615784,-1.2100956004909058,-1.9627350568771362,-3.1266828976073207,-0.9845035711871546,0.0004981279489584267,768
5525.959,0.6384837627410889,-1.2102443438819428,-1.962719440460205,-3.1268145046629847,-0.9843953291522425,0.0004579305532388389,768
5525.960999999999,0.6384800672531128,-1.2102559369853516,-1.962730884552002,-3.1269027195372523,-0.9843547979937952,0.0004739403666462749,768
5525.963,0.6384760141372681,-1.2103035908988495,-1.9627753496170044,-3.126982351342672,-0.9843996206866663,0.0004940390354022384,768
5525.965,0.638516366481781,-1.2103838485530396,-1.9627671241760254,-3.1270581684508265,-0.9843233267413538,0.00043376852408982813,768
5525.967,0.638451874256134,-1.2104193431190033,-1.9627794027328491,-3.127195020715231,-0.9842832724200647,0.0004862070200033486,768
