t,q0,q1,q2,q3,q4,q5,do
2627.6459999999997,-0.9938201849547212,-1.2078771447674619,-2.301138699125358,-1.2106290730265474,1.6054210300377232,0.57606667403386,1
2627.654,-0.9937654838870991,-1.2092898742746003,-2.3030785798590667,-1.2072747993381432,1.605421960323015,0.5761213919440036,1
2627.662,-0.993728236832764,-1.2107265224588977,-2.3050291971967196,-1.2038864011413803,1.6054225937729356,0.5761586504667493,1
2627.67,-0.9937052873450369,-1.2121857252269308,-2.306992538064539,-1.2004631596166035,1.6054229840682632,0.5761816070206495,1
2627.678,-0.9936933149542444,-1.2136660820678955,-2.3089707383611904,-1.1970042384011927,1.6054231876792684,0.5761935830977545,1
2627.6859999999997,-0.9936888318126726,-1.215166155928518,-2.310966086827211,-1.1935086797431929,1.6054232639227715,0.5761980676196904,1
2627.694,-0.9936881793395234,-1.216684473087967,-2.3129810289144306,-1.1899754006549603,1.605423275019201,0.5761987202937372,1
2627.7019999999998,-0.9936881793402019,-1.2182197769105354,-2.3150177202573365,-1.1864034054895125,1.605423275019192,0.5761987202930586,1
2627.71,-0.9936881793409107,-1.2197718116086493,-2.3170766063143007,-1.1827924847344597,1.6054232750191868,0.5761987202923493,1
2627.718,-0.9936881793416275,-1.2213405771823007,-2.319157687085343,-1.1791426383897905,1.6054232750191817,0.5761987202916324,1
2627.7259999999997,-0.9936881793423513,-1.2229260736314886,-2.321260962570464,-1.1754538664555065,1.6054232750191764,0.5761987202909078,1
2627.734,-0.9936881793430832,-1.224528300956214,-2.323386432769663,-1.1717261689316079,1.605423275019171,0.5761987202901756,1
2627.7419999999997,-0.993688179343823,-1.2261472591564768,-2.3255340976829397,-1.1679595458180945,1.6054232750191657,0.5761987202894358,1
2627.75,-0.99368817934457,-1.2277829482322762,-2.327703957310295,-1.1641539971149655,1.6054232750191604,0.5761987202886882,1
2627.758,-0.9936881793453249,-1.229435368183612,-2.3298960116517287,-1.1603095228222209,1.6054232750191548,0.5761987202879331,1
2627.766,-0.993688179346087,-1.2311045190104863,-2.3321102607072404,-1.1564261229398625,1.6054232750191493,0.5761987202871702,1
2627.774,-0.993688179346857,-1.2327904007128971,-2.3343467044768307,-1.1525037974678884,1.6054232750191437,0.5761987202863998,1
2627.7819999999997,-0.9936881793476351,-1.2344930132908445,-2.3366053429604987,-1.1485425464062988,1.605423275019138,0.5761987202856217,1
2627.79,-0.9936881793484202,-1.2362123567443293,-2.3388861761582453,-1.1445423697550954,1.6054232750191324,0.576198720284836,1
2627.798,-0.9936881793492134,-1.2379484310733515,-2.3411892040700697,-1.1405032675142763,1.6054232750191266,0.5761987202840425,1
2627.806,-0.9936881793500136,-1.2397012362779103,-2.3435144266959727,-1.1364252396838417,1.6054232750191209,0.5761987202832415,1
2627.814,-0.9936881793508219,-1.2414707723580065,-2.3458618440359538,-1.1323082862637923,1.6054232750191149,0.5761987202824328,1
2627.8219999999997,-0.9936881793516381,-1.2432570393136402,-2.348231456090013,-1.1281524072541282,1.605423275019109,0.5761987202816164,1
2627.83,-0.9936881793524615,-1.2450600371448104,-2.3506232628581505,-1.1239576026548495,1.605423275019103,0.5761987202807926,1
2627.8379999999997,-0.9936881793532928,-1.2468797658515172,-2.3530372643403665,-1.1197238724659542,1.605423275019097,0.5761987202799609,1
2627.846,-0.9936881793541303,-1.248714579514342,-2.3554712771057433,-1.1154550460377823,1.605423275019091,0.5761987202791223,1
2627.854,-0.9936881793549643,-1.250540543826613,-2.3578935505688405,-1.111206808262443,1.6054232750190849,0.5761987202782879,1
2627.862,-0.9936881793557912,-1.2523497772633458,-2.36029362931786,-1.106997496076719,1.6054232750190789,0.5761987202774611,1
2627.87,-0.9936881793566101,-1.254142279824542,-2.362671513352801,-1.1028271094806108,1.605423275019073,0.5761987202766419,1
2627.8779999999997,-0.993688179357421,-1.2559180515102017,-2.3650272026736636,-1.0986956484741164,1.6054232750190671,0.5761987202758303,1
2627.886,-0.993688179358224,-1.257677092320323,-2.367360697280448,-1.0946031130572376,1.6054232750190611,0.5761987202750265,1
2627.894,-0.9936881793590198,-1.2594194022549088,-2.3696719971731546,-1.0905495032299743,1.6054232750190556,0.5761987202742302,1
2627.902,-0.9936881793598085,-1.2611449813139561,-2.371961102351783,-1.086534818992325,1.6054232750190498,0.5761987202734415,1
2627.91,-0.9936881793605892,-1.2628538294974678,-2.3742280128163324,-1.0825590603442912,1.6054232750190442,0.5761987202726607,1
2627.9179999999997,-0.9936881793613619,-1.2645459468054412,-2.376472728566804,-1.078622227285873,1.6054232750190385,0.5761987202718873,1
2627.926,-0.9936881793621266,-1.266221333237878,-2.3786952496031977,-1.0747243198170686,1.605423275019033,0.5761987202711217,1
2627.9339999999997,-0.9936881793628842,-1.2678799887947774,-2.380895575925513,-1.0708653379378807,1.6054232750190274,0.5761987202703637,1
2627.942,-0.9936881793636347,-1.2695219134761402,-2.38307370753375,-1.0670452816483067,1.605423275019022,0.5761987202696133,1
2627.95,-0.9936881793643764,-1.2711471072819656,-2.3852296444279086,-1.0632641509483483,1.6054232750190167,0.5761987202688706,1
2627.958,-0.9936881793651118,-1.2727555702122535,-2.3873633866079893,-1.0595219458380054,1.6054232750190114,0.5761987202681356,1
2627.966,-0.9936881793658383,-1.2743473022670049,-2.389474934073992,-1.0558186663172764,1.605423275019006,0.576198720267408,1
2627.9739999999997,-0.9936881793665577,-1.2759223034462188,-2.3915642868259157,-1.052154312386163,1.605423275019001,0.5761987202666883,1
2627.982,-0.99368817936727,-1.2774805737498962,-2.393631444863762,-1.0485288840446643,1.6054232750189956,0.5761987202659762,1
2627.99,-0.9936881793679735,-1.2790221131780362,-2.3956764081875295,-1.0449423812927812,1.6054232750189905,0.5761987202652717,1
2627.998,-0.9936881793686698,-1.2805469217306387,-2.397699176797219,-1.0413948041305137,1.6054232750189854,0.5761987202645749,1
2628.006,-0.993688179369359,-1.2820549994077046,-2.39969975069283,-1.03788615255786,1.6054232750189807,0.5761987202638856,1
2628.0139999999997,-0.9936881793700403,-1.2835463462092331,-2.4016781298743632,-1.034416426574822,1.6054232750189756,0.5761987202632041,1
2628.022,-0.9936881793707135,-1.285020962135225,-2.403634314341818,-1.0309856261813986,1.6054232750189708,0.5761987202625302,1
2628.0299999999997,-0.9936881793713797,-1.2864788471856796,-2.405568304095195,-1.0275937513775908,1.6054232750189659,0.5761987202618639,1
2628.038,-0.9936881793720378,-1.2879200013605967,-2.407480099134493,-1.0242408021633977,1.6054232750189612,0.5761987202612053,1
2628.046,-0.9936881793726888,-1.2893444246599772,-2.4093696994597136,-1.0209267785388194,1.6054232750189563,0.5761987202605543,1
2628.054,-0.993688179373331,-1.2907521170838203,-2.4112371050708554,-1.0176516805038567,1.6054232750189517,0.576198720259911,1
2628.062,-0.9936881793739669,-1.2921430786321269,-2.413082315967919,-1.0144155080585087,1.6054232750189472,0.5761987202592753,1
2628.0699999999997,-0.993688179374594,-1.293517309304896,-2.4149053321509046,-1.0112182612027754,1.6054232750189428,0.5761987202586473,1
2628.078,-0.9936881793752148,-1.2948748091021276,-2.4167061536198124,-1.0080599399366577,1.6054232750189381,0.576198720258027,1
2628.086,-0.9936881793758268,-1.2962155780238227,-2.418484780374641,-1.0049405442601547,1.6054232750189337,0.5761987202574141,1
