t,q0,q1,q2,q3,q4,q5,qd0,qd1,qd2,qd3,qd4,qd5,ss,tsf,do
75715.484,-1.6007000000010851, -1.7270987838511198, -2.2029986922711906, -0.8080025238777901, 1.595099999999933, -0.031000000001348837,1.3156361585723685e-10, 0.39334857908427323, 0.42296889124975723, -0.8163174703308355, 3.3828663476669064e-12, 1.3155745398775114e-10,1.0,0.25,1
75715.492,-1.6007000000010834, -1.7270948797751107, -2.2029944942067026, -0.8080106260182873, 1.595099999999933, -0.03100000000134706,1.3156361585723682e-10, 0.3933485790842732, 0.4229688912497571, -0.8163174703308355, 3.382866347666906e-12, 1.315574539877511e-10,1.0,0.25,1
75715.5,-1.6007000000010816, -1.7270882844999287, -2.2029874022877802, -0.8080243132123908, 1.595099999999933, -0.031000000001345285,1.3156361585723685e-10, 0.39334857908427323, 0.42296889124975723, -0.8163174703308355, 3.382866347666906e-12, 1.3155745398775114e-10,1.0,0.25,1
75715.508,-1.600700000001078, -1.7270789980255756, -2.2029774165144236, -0.8080435854601005, 1.5950999999999331, -0.031000000001341732,1.3156361585723685e-10, 0.3933485790842732, 0.42296889124975723, -0.8163174703308355, 3.382866347666906e-12, 1.3155745398775114e-10,1.0,0.25,1
75715.516,-1.6007000000010745, -1.7270670203520497, -2.2029645368866326, -0.8080684427614173, 1.5950999999999331, -0.03100000000133818,1.3156361585723687e-10, 0.39334857908427323, 0.4229688912497572, -0.8163174703308356, 3.3828663476669064e-12, 1.3155745398775114e-10,1.0,0.25,1
75715.52399999999,-1.6007000000010692, -1.7270523514793528, -2.2029487634044074, -0.8080988851163404, 1.5950999999999333, -0.03100000000133285,1.3156361585723682e-10, 0.3933485790842732, 0.4229688912497571, -0.8163174703308355, 3.382866347666906e-12, 1.315574539877511e-10,1.0,0.25,1
75715.53199999999,-1.6007000000010638, -1.7270349914074838, -2.202930096067746, -0.8081349125248689, 1.5950999999999336, -0.03100000000132752,1.3156361585723685e-10, 0.39334857908427323, 0.4229688912497572, -0.8163174703308355, 3.382866347666906e-12, 1.3155745398775114e-10,1.0,0.25,1
75715.54,-1.6007000000010567, -1.727014940136442, -2.202908534876652, -0.8081765249870045, 1.5950999999999336, -0.031000000001320416,1.3156361585723685e-10, 0.3933485790842732, 0.4229688912497572, -0.8163174703308355, 3.3828663476669064e-12, 1.315574539877511e-10,1.0,0.25,1
75715.548,-1.6007000000010496, -1.7269921976662292, -2.202884079831123, -0.8082237225027464, 1.5950999999999338, -0.031000000001312422,1.3156361585723682e-10, 0.3933485790842732, 0.4229688912497572, -0.8163174703308355, 3.382866347666906e-12, 1.315574539877511e-10,1.0,0.25,1
75715.556,-1.6007000000010407, -1.7269667639968445, -2.2028567309311597, -0.8082765050720955, 1.595099999999934, -0.03100000000130443,1.3156361585723685e-10, 0.3933485790842732, 0.4229688912497572, -0.8163174703308355, 3.382866347666906e-12, 1.315574539877511e-10,1.0,0.25,1
75715.564,-1.600700000001031, -1.7269386391282868, -2.202826488176761, -0.8083348726950499, 1.5950999999999342, -0.03100000000129466,1.3156361585723682e-10, 0.3933485790842732, 0.4229688912497571, -0.8163174703308353, 3.3828663476669064e-12, 1.315574539877511e-10,1.0,0.25,1
75715.572,-1.6007000000010212, -1.7269078230605581, -2.2027933515679283, -0.8083988253716106, 1.5950999999999345, -0.03100000000128489,1.3156361585723682e-10, 0.39334857908427323, 0.4229688912497572, -0.8163174703308355, 3.3828663476669056e-12, 1.315574539877511e-10,1.0,0.25,1
75715.58,-1.6007000000010096, -1.7268743157936575, -2.202757321104662, -0.8084683631017784, 1.595099999999935, -0.031000000001273342,1.3156361585723685e-10, 0.39334857908427323, 0.4229688912497572, -0.8163174703308356, 3.3828663476669064e-12, 1.3155745398775114e-10,1.0,0.25,1
75715.588,-1.600700000000998, -1.7268381173275849, -2.2027183967869606, -0.8085434858855525, 1.5950999999999351, -0.031000000001260908,1.3156361585723682e-10, 0.3933485790842732, 0.4229688912497572, -0.8163174703308353, 3.382866347666906e-12, 1.315574539877511e-10,1.0,0.25,1
75715.59599999999,-1.6007000000009848, -1.7267992276623403, -2.202676578614824, -0.8086241937229328, 1.5950999999999356, -0.031000000001248473,1.3156361585723685e-10, 0.39334857908427323, 0.4229688912497572, -0.8163174703308356, 3.3828663476669064e-12, 1.3155745398775114e-10,1.0,0.25,1
75715.60399999999,-1.6007000000009706, -1.7267576467979238, -2.202631866588254, -0.8087104866139185, 1.5950999999999358, -0.031000000001234262,1.3156361585723682e-10, 0.3933485790842732, 0.4229688912497571, -0.8163174703308353, 3.3828663476669056e-12, 1.315574539877511e-10,1.0,0.25,1
75715.612,-1.6007000000009555, -1.7267133747343353, -2.2025842607072494, -0.8088023645585123, 1.5950999999999362, -0.031000000001219163,1.3156361585723685e-10, 0.3933485790842732, 0.4229688912497572, -0.8163174703308353, 3.3828663476669064e-12, 1.3155745398775114e-10,1.0,0.25,1
75715.62,-1.6007000000009404, -1.7266664114715748, -2.20253376097181, -0.8088998275567114, 1.5950999999999367, -0.031000000001204064,1.3156361585723682e-10, 0.3933485790842732, 0.4229688912497571, -0.8163174703308353, 3.382866347666906e-12, 1.315574539877511e-10,1.0,0.25,1
75715.628,-1.6007000000009235, -1.7266167570096425, -2.202480367381936, -0.8090028756085168, 1.5950999999999371, -0.03100000000118719,1.3156361585723685e-10, 0.3933485790842731, 0.4229688912497571, -0.8163174703308353, 3.382866347666906e-12, 1.315574539877511e-10,1.0,0.25,1
75715.636,-1.6007000000009057, -1.726564411348539, -2.202424079937627, -0.8091115087139293, 1.5950999999999376, -0.031000000001169425,1.3156361585723685e-10, 0.39334857908427323, 0.4229688912497572, -0.8163174703308355, 3.382866347666906e-12, 1.3155745398775114e-10,1.0,0.25,1
