t,q0,q1,q2,q3,q4,q5,qd0,qd1,qd2,qd3,qd4,qd5,ss,tsf,do
75607.37,-1.6007000000010851, -1.7270998547989587, -2.2029998438645713, -0.8080003013365697, 1.595099999999933, -0.031000000001348837,1.3156361585723682e-10, 0.3933485790842732, 0.4229688912497571, -0.8163174703308355, 3.382866347666906e-12, 1.315574539877511e-10,1.0,0.1,1
75607.378,-1.6007000000010851, -1.727099285885438, -2.2029992321101783, -0.8080014820044834, 1.595099999999933, -0.031000000001348837,1.3156361585723685e-10, 0.39334857908427323, 0.4229688912497571, -0.8163174703308353, 3.382866347666906e-12, 1.3155745398775114e-10,1.0,0.1,1
75607.386,-1.6007000000010843, -1.7270982863800501, -2.202998157339076, -0.8080035562809735, 1.595099999999933, -0.03100000000134795,1.3156361585723682e-10, 0.3933485790842732, 0.4229688912497572, -0.8163174703308353, 3.3828663476669056e-12, 1.3155745398775114e-10,1.0,0.1,1
75607.394,-1.6007000000010843, -1.7270968562827944, -2.2029966195512642, -0.808006524166041, 1.595099999999933, -0.03100000000134795,1.3156361585723682e-10, 0.3933485790842731, 0.4229688912497571, -0.8163174703308353, 3.3828663476669056e-12, 1.3155745398775108e-10,1.0,0.1,1
75607.402,-1.6007000000010834, -1.7270949955936707, -2.202994618746743, -0.808010385659685, 1.595099999999933, -0.03100000000134706,1.3156361585723685e-10, 0.3933485790842732, 0.4229688912497572, -0.8163174703308355, 3.382866347666906e-12, 1.3155745398775114e-10,1.0,0.1,1
75607.41,-1.6007000000010825, -1.72709270431268, -2.2029921549255134, -0.8080151407619063, 1.595099999999933, -0.031000000001346173,1.3156361585723685e-10, 0.3933485790842732, 0.4229688912497572, -0.8163174703308355, 3.382866347666906e-12, 1.3155745398775114e-10,1.0,0.1,1
75607.41799999999,-1.6007000000010816, -1.7270899824398223, -2.2029892280875725, -0.8080207894727041, 1.595099999999933, -0.031000000001345285,1.3156361585723685e-10, 0.3933485790842732, 0.4229688912497571, -0.8163174703308355, 3.382866347666906e-12, 1.315574539877511e-10,1.0,0.1,1
75607.42599999999,-1.6007000000010807, -1.7270868299750965, -2.202985838232923, -0.8080273317920792, 1.5950999999999331, -0.031000000001344397,1.3156361585723685e-10, 0.39334857908427323, 0.4229688912497572, -0.8163174703308356, 3.382866347666907e-12, 1.3155745398775114e-10,1.0,0.1,1
75607.434,-1.6007000000010798, -1.7270832469185038, -2.202981985361564, -0.8080347677200317, 1.5950999999999331, -0.03100000000134351,1.3156361585723685e-10, 0.3933485790842732, 0.4229688912497572, -0.8163174703308353, 3.3828663476669064e-12, 1.315574539877511e-10,1.0,0.1,1
75607.442,-1.600700000001078, -1.727079233270043, -2.202977669473496, -0.8080430972565606, 1.5950999999999331, -0.031000000001341732,1.3156361585723685e-10, 0.3933485790842732, 0.4229688912497572, -0.8163174703308353, 3.382866347666906e-12, 1.315574539877511e-10,1.0,0.1,1
