time,distance0,distance1
0.001,850,1000
0.002,850,1000
0.003,850,1000
0.004,850,1000
0.005,850,1000
0.006,850,1000
0.007,850,1000
0.008,850,1000
0.009,850,1000
0.01,850,1000
0.011,850,1000
0.012,850,1000
0.013,850,1000
0.014,850,1000
0.015,850,1000
0.016,850,1000
0.017,850,1000
0.018,850,1000
0.019,850,1000
0.02,850,1000
0.021,850,1000
0.022,850,1000
0.023,850,1000
0.024,850,1000
0.025,850,1000
0.026,850,1000
0.027,850,1000
0.028,850,1000
0.029,850,1000
0.03,850,1000
0.031,850,1000
0.032,850,1000
0.033,850,1000
0.034,850,1000
0.035,850,1000
0.036,850,1000
0.037,850,1000
0.038,850,1000
0.039,850,1000
0.04,850,1000
0.041,850,1000
0.042,850,1000
0.043,850,1000
0.044,850,1000
0.045,850,1000
0.046,850,1000
0.047,850,1000
0.048,850,1000
0.049,850,1000
0.05,850,1000
0.051,850,1000
0.052,850,1000
0.053,850,1000
0.054,850,1000
0.055,850,1000
0.056,850,1000
0.057,850,1000
0.058,850,1000
0.059,850,1000
0.06,850,1000
0.061,850,1000
0.062,850,1000
0.063,850,1000
0.064,850,1000
0.065,850,1000
0.066,850,1000
0.067,850,1000
0.068,850,1000
0.069,850,1000
0.07,850,1000
0.071,850,1000
0.072,850,1000
0.073,850,1000
0.074,850,1000
0.075,850,1000
0.076,850,1000
0.077,850,1000
0.078,850,1000
0.079,850,1000
0.08,850,1000
0.081,850,1000
0.082,850,1000
0.083,850,1000
0.084,850,1000
0.085,850,1000
0.086,850,1000
0.087,850,1000
0.088,850,1000
0.089,850,1000
0.09,850,1000
0.091,850,1000
0.092,850,1000
0.093,850,1000
0.094,850,1000
0.095,850,1000
0.096,850,1000
0.097,850,1000
0.098,850,1000
0.099,850,1000
0.1,850,1000
0.101,850,1000
0.102,850,1000
0.103,850,1000
0.104,850,1000
0.105,850,1000
0.106,850,1000
0.107,850,1000
0.108,850,1000
0.109,850,1000
0.11,850,1000
0.111,850,1000
0.112,850,1000
0.113,850,1000
0.114,850,1000
0.115,850,1000
0.116,850,1000
0.117,850,1000
0.118,850,1000
0.119,850,1000
0.12,850,1000
0.121,850,1000
0.122,850,1000
0.123,850,1000
0.124,850,1000
0.125,850,1000
0.126,850,1000
0.127,850,1000
0.128,850,1000
0.129,850,1000
0.13,850,1000
0.131,850,1000
0.132,850,1000
0.133,850,1000
0.134,850,1000
0.135,850,1000
0.136,850,1000
0.137,850,1000
0.138,850,1000
0.139,850,1000
0.14,850,1000
0.141,850,1000
0.142,850,1000
0.143,850,1000
0.144,850,1000
0.145,850,1000
0.146,850,1000
0.147,850,1000
0.148,850,1000
0.149,850,1000
0.15,850,1000
0.151,850,1000
