t,q0,q1,q2,q3,q4,q5,qd0,qd1,qd2,qd3,qd4,qd5,ss,tsf,do
6241.994,-1.6007000000010851, -1.7270994003064057, -2.2029993551473837, -0.8080012445463112, 1.595099999999933, -0.031000000001348837,1.3156361585723682e-10, 0.3933485790842731, 0.4229688912497571, -0.8163174703308353, 3.382866347666906e-12, 1.315574539877511e-10,1.0,0.25,1
6242.0019999999995,-1.6007000000010834, -1.7270962581006568, -2.2029959763242424, -0.8080077655752005, 1.595099999999933, -0.03100000000134795,1.3156361585723685e-10, 0.3933485790842732, 0.4229688912497572, -0.8163174703308355, 3.3828663476669064e-12, 1.3155745398775114e-10,1.0,0.25,1
6242.009999999999,-1.6007000000010816, -1.7270904246957368, -2.202989703646667, -0.8080198716576952, 1.595099999999933, -0.031000000001345285,1.3156361585723685e-10, 0.39334857908427323, 0.4229688912497572, -0.8163174703308355, 3.382866347666907e-12, 1.315574539877511e-10,1.0,0.25,1
6242.018,-1.600700000001079, -1.7270819000916449, -2.202980537114657, -0.808037562793797, 1.5950999999999331, -0.03100000000134262,1.3156361585723685e-10, 0.3933485790842732, 0.4229688912497572, -0.8163174703308355, 3.3828663476669064e-12, 1.315574539877511e-10,1.0,0.25,1
6242.026,-1.6007000000010754, -1.727070684288381, -2.2029684767282127, -0.8080608389835051, 1.5950999999999331, -0.031000000001339068,1.3156361585723685e-10, 0.3933485790842732, 0.4229688912497572, -0.8163174703308355, 3.3828663476669064e-12, 1.315574539877511e-10,1.0,0.25,1
6242.034,-1.600700000001071, -1.727056777285945, -2.2029535224873342, -0.8080897002268195, 1.5950999999999333, -0.031000000001334627,1.3156361585723685e-10, 0.3933485790842732, 0.4229688912497571, -0.8163174703308355, 3.382866347666906e-12, 1.315574539877511e-10,1.0,0.25,1
6242.0419999999995,-1.6007000000010656, -1.7270401790843373, -2.2029356743920214, -0.8081241465237401, 1.5950999999999333, -0.03100000000132841,1.3156361585723685e-10, 0.39334857908427323, 0.4229688912497572, -0.8163174703308355, 3.3828663476669064e-12, 1.3155745398775114e-10,1.0,0.25,1
6242.049999999999,-1.6007000000010585, -1.7270208896835575, -2.2029149324422743, -0.8081641778742679, 1.5950999999999336, -0.031000000001322192,1.3156361585723685e-10, 0.3933485790842732, 0.4229688912497572, -0.8163174703308355, 3.3828663476669064e-12, 1.3155745398775114e-10,1.0,0.25,1
6242.058,-1.6007000000010514, -1.7269989090836058, -2.202891296638091, -0.808209794278401, 1.5950999999999338, -0.031000000001315087,1.3156361585723685e-10, 0.3933485790842732, 0.4229688912497572, -0.8163174703308355, 3.382866347666906e-12, 1.3155745398775114e-10,1.0,0.25,1
6242.066,-1.6007000000010434, -1.726974237284482, -2.2028647669794754, -0.8082609957361413, 1.595099999999934, -0.031000000001307093,1.3156361585723682e-10, 0.3933485790842731, 0.4229688912497571, -0.8163174703308353, 3.382866347666906e-12, 1.315574539877511e-10,1.0,0.25,1
6242.074,-1.6007000000010336, -1.7269468742861864, -2.2028353434664236, -0.8083177822474878, 1.5950999999999342, -0.031000000001297323,1.3156361585723685e-10, 0.39334857908427323, 0.42296889124975723, -0.8163174703308355, 3.3828663476669064e-12, 1.3155745398775114e-10,1.0,0.25,1
6242.081999999999,-1.6007000000010239, -1.7269168200887197, -2.2028030260989384, -0.8083801538124407, 1.5950999999999345, -0.031000000001287553,1.3156361585723682e-10, 0.3933485790842732, 0.4229688912497571, -0.8163174703308355, 3.382866347666906e-12, 1.315574539877511e-10,1.0,0.25,1
6242.09,-1.6007000000010132, -1.7268840746920802, -2.202767814877018, -0.8084481104309997, 1.5950999999999347, -0.031000000001276895,1.3156361585723685e-10, 0.3933485790842732, 0.4229688912497572, -0.8163174703308355, 3.3828663476669064e-12, 1.3155745398775114e-10,1.0,0.25,1
6242.098,-1.6007000000010008, -1.7268486380962687, -2.202729709800664, -0.8085216521031651, 1.5950999999999351, -0.03100000000126446,1.3156361585723685e-10, 0.39334857908427323, 0.42296889124975723, -0.8163174703308355, 3.382866347666906e-12, 1.315574539877511e-10,1.0,0.25,1
6242.106,-1.6007000000009883, -1.726810510301286, -2.202688710869875, -0.8086007788289367, 1.5950999999999353, -0.031000000001252026,1.3156361585723685e-10, 0.3933485790842732, 0.4229688912497572, -0.8163174703308355, 3.382866347666906e-12, 1.3155745398775114e-10,1.0,0.25,1
6242.114,-1.600700000000975, -1.7267696913071306, -2.202644818084651, -0.8086854906083154, 1.5950999999999358, -0.031000000001238703,1.3156361585723685e-10, 0.39334857908427323, 0.42296889124975723, -0.8163174703308355, 3.3828663476669064e-12, 1.315574539877511e-10,1.0,0.25,1
6242.121999999999,-1.60070000000096, -1.7267261811138042, -2.2025980314449933, -0.8087757874412995, 1.595099999999936, -0.031000000001223604,1.3156361585723682e-10, 0.3933485790842732, 0.4229688912497572, -0.8163174703308353, 3.3828663476669064e-12, 1.315574539877511e-10,1.0,0.25,1
6242.13,-1.6007000000009448, -1.7266799797213048, -2.2025483509509005, -0.8088716693278908, 1.5950999999999365, -0.031000000001208505,1.3156361585723685e-10, 0.3933485790842732, 0.4229688912497571, -0.8163174703308355, 3.382866347666906e-12, 1.315574539877511e-10,1.0,0.25,1
6242.138,-1.6007000000009288, -1.7266310871296335, -2.2024957766023743, -0.8089731362680883, 1.595099999999937, -0.03100000000119163,1.3156361585723685e-10, 0.3933485790842732, 0.4229688912497572, -0.8163174703308353, 3.382866347666906e-12, 1.3155745398775114e-10,1.0,0.25,1
6242.146,-1.600700000000911, -1.7265795033387912, -2.202440308399412, -0.8090801882618921, 1.5950999999999373, -0.031000000001174755,1.3156361585723687e-10, 0.39334857908427323, 0.4229688912497572, -0.8163174703308356, 3.3828663476669064e-12, 1.3155745398775114e-10,1.0,0.25,1
6242.1539999999995,-1.6007000000008933, -1.726525228348776, -2.2023819463420162, -0.8091928253093021, 1.5950999999999378, -0.03100000000115699,1.3156361585723682e-10, 0.39334857908427323, 0.4229688912497572, -0.8163174703308353, 3.382866347666906e-12, 1.315574539877511e-10,1.0,0.25,1
6242.161999999999,-1.6007000000008738, -1.7264682621595897, -2.202320690430186, -0.8093110474103185, 1.5950999999999382, -0.03100000000113745,1.3156361585723685e-10, 0.39334857908427323, 0.4229688912497572, -0.8163174703308355, 3.3828663476669064e-12, 1.3155745398775114e-10,1.0,0.25,1
6242.17,-1.6007000000008542, -1.7264086047712315, -2.202256540663921, -0.8094348545649419, 1.595099999999939, -0.03100000000111791,1.3156361585723685e-10, 0.3933485790842732, 0.4229688912497572, -0.8163174703308353, 3.3828663476669064e-12, 1.315574539877511e-10,1.0,0.25,1
6242.178,-1.600700000000833, -1.7263462561837004, -2.2021894970432214, -0.8095642467731707, 1.5950999999999393, -0.031000000001096595,1.3156361585723685e-10, 0.39334857908427323, 0.42296889124975723, -0.8163174703308355, 3.382866347666906e-12, 1.315574539877511e-10,1.0,0.25,1
6242.186,-1.6007000000008116, -1.7262812163969983, -2.2021195595680876, -0.8096992240350067, 1.59509999999994, -0.03100000000107528,1.3156361585723685e-10, 0.3933485790842731, 0.4229688912497571, -0.8163174703308355, 3.3828663476669056e-12, 1.315574539877511e-10,1.0,0.25,1
6242.1939999999995,-1.6007000000007885, -1.7262134854111242, -2.2020467282385194, -0.809839786350449, 1.5950999999999405, -0.031000000001052186,1.3156361585723685e-10, 0.3933485790842732, 0.4229688912497572, -0.8163174703308353, 3.382866347666906e-12, 1.3155745398775114e-10,1.0,0.25,1
6242.201999999999,-1.6007000000007654, -1.7261430632260772, -2.201971003054517, -0.8099859337194975, 1.5950999999999411, -0.031000000001029093,1.3156361585723682e-10, 0.3933485790842732, 0.4229688912497572, -0.8163174703308353, 3.382866347666906e-12, 1.315574539877511e-10,1.0,0.25,1
6242.21,-1.6007000000007405, -1.7260699498418592, -2.2018923840160802, -0.8101376661421522, 1.5950999999999418, -0.031000000001004224,1.3156361585723685e-10, 0.39334857908427323, 0.4229688912497571, -0.8163174703308355, 3.3828663476669064e-12, 1.315574539877511e-10,1.0,0.25,1
6242.218,-1.6007000000007157, -1.7259941452584693, -2.2018108711232074, -0.8102949836184132, 1.5950999999999425, -0.031000000000979355,1.3156361585723685e-10, 0.3933485790842731, 0.4229688912497571, -0.8163174703308355, 3.382866347666906e-12, 1.315574539877511e-10,1.0,0.25,1
6242.226,-1.600700000000689, -1.7259156494759074, -2.201726464375902, -0.8104578861482814, 1.5950999999999431, -0.03100000000095271,1.3156361585723682e-10, 0.3933485790842732, 0.4229688912497572, -0.8163174703308353, 3.3828663476669064e-12, 1.3155745398775114e-10,1.0,0.25,1
6242.2339999999995,-1.6007000000006624, -1.7258344624941735, -2.2016391637741606, -0.810626373731755, 1.5950999999999438, -0.031000000000925176,1.3156361585723682e-10, 0.3933485790842732, 0.4229688912497572, -0.8163174703308353, 3.382866347666906e-12, 1.315574539877511e-10,1.0,0.25,1
6242.241999999999,-1.600700000000634, -1.7257505843132677, -2.2015489693179857, -0.8108004463688356, 1.5950999999999445, -0.031000000000897643,1.3156361585723685e-10, 0.39334857908427323, 0.4229688912497571, -0.8163174703308355, 3.382866347666906e-12, 1.315574539877511e-10,1.0,0.25,1
6242.25,-1.6007000000006046, -1.7256640149331899, -2.2014558810073765, -0.8109801040595226, 1.5950999999999453, -0.031000000000868333,1.3156361585723685e-10, 0.3933485790842732, 0.4229688912497572, -0.8163174703308355, 3.382866347666906e-12, 1.3155745398775114e-10,1.0,0.25,1
6242.258,-1.6007000000005753, -1.7255747543539401, -2.201359898842332, -0.8111653468038149, 1.595099999999946, -0.031000000000839023,1.3156361585723685e-10, 0.3933485790842732, 0.4229688912497572, -0.8163174703308355, 3.382866347666906e-12, 1.315574539877511e-10,1.0,0.25,1
6242.266,-1.6007000000005442, -1.7254828025755184, -2.2012610228228535, -0.8113561746017153, 1.595099999999947, -0.031000000000807937,1.3156361585723682e-10, 0.3933485790842732, 0.4229688912497571, -0.8163174703308353, 3.382866347666906e-12, 1.315574539877511e-10,1.0,0.25,1
6242.273999999999,-1.6007000000005123, -1.7253881595979248, -2.2011592529489405, -0.811552587453221, 1.5950999999999476, -0.031000000000775962,1.3156361585723685e-10, 0.39334857908427323, 0.4229688912497572, -0.8163174703308355, 3.3828663476669064e-12, 1.3155745398775114e-10,1.0,0.25,1
