time,distance0,distance1
0.001,1000,529
0.002,1000,529
0.003,1000,529
0.004,1000,529
0.005,1000,529
0.006,1000,529
0.007,1000,529
0.008,1000,529
0.009,1000,529
0.01,1000,529
0.011,1000,529
0.012,1000,529
0.013,1000,529
0.014,1000,529
0.015,1000,529
0.016,1000,529
0.017,1000,529
0.018,1000,529
0.019,1000,529
0.02,1000,529
0.021,1000,529
0.022,1000,529
0.023,1000,529
0.024,1000,529
0.025,1000,529
0.026,1000,529
0.027,1000,529
0.028,1000,529
0.029,1000,529
0.03,1000,529
0.031,1000,529
0.032,1000,529
0.033,1000,529
0.034,1000,529
0.035,1000,529
0.036,1000,529
0.037,1000,529
0.038,1000,529
0.039,1000,529
0.04,1000,529
0.041,1000,529
0.042,1000,529
0.043,1000,529
0.044,1000,529
0.045,1000,529
0.046,1000,529
0.047,1000,529
0.048,1000,529
0.049,1000,529
0.05,1000,529
0.051,1000,529
0.052,1000,529
0.053,1000,529
0.054,1000,529
0.055,1000,529
0.056,1000,529
0.057,1000,529
0.058,1000,529
0.059,1000,529
0.06,1000,529
0.061,1000,529
0.062,1000,529
0.063,1000,529
0.064,1000,529
0.065,1000,529
0.066,1000,529
0.067,1000,529
0.068,1000,529
0.069,1000,529
0.07,1000,529
0.071,1000,529
0.072,1000,529
0.073,1000,529
0.074,1000,529
0.075,1000,529
0.076,1000,529
0.077,1000,529
0.078,1000,529
0.079,1000,529
0.08,1000,529
0.081,1000,529
0.082,1000,529
0.083,1000,529
0.084,1000,529
0.085,1000,529
0.086,1000,529
0.087,1000,529
0.088,1000,529
0.089,1000,529
0.09,1000,529
0.091,1000,529
0.092,1000,529
0.093,1000,529
0.094,1000,529
0.095,1000,529
0.096,1000,529
0.097,1000,529
0.098,1000,529
0.099,1000,529
0.1,1000,529
0.101,1000,529
0.102,1000,529
0.103,1000,529
0.104,1000,529
0.105,1000,529
0.106,1000,529
0.107,1000,529
0.108,1000,529
0.109,1000,529
0.11,1000,529
0.111,1000,529
0.112,1000,529
0.113,1000,529
0.114,1000,529
0.115,1000,529
0.116,1000,529
0.117,1000,529
0.118,1000,529
0.119,1000,529
0.12,1000,529
0.121,1000,529
0.122,1000,529
0.123,1000,529
0.124,1000,529
0.125,1000,529
0.126,1000,529
0.127,1000,529
0.128,1000,529
0.129,1000,529
0.13,1000,529
0.131,1000,529
0.132,1000,529
0.133,1000,529
0.134,1000,529
0.135,1000,529
0.136,1000,529
