1.710237288135493,1000,506
1.7342372881349255,1000,513
1.7582372881352675,1000,525
1.7822372881356094,1000,515
1.806237288135042,1000,520
1.8302372881353839,1000,514
1.8542372881357259,1000,518
1.8782372881351583,1000,513
1.9102372881353111,1000,527
1.9262372881349328,1000,522
1.9502372881352747,1000,526
1.9742372881356167,1000,510
1.9982372881350492,1000,511
2.030237288135202,1000,520
2.046237288135733,1000,522
2.0702372881351656,1000,518
2.0942372881355076,1000,529
2.11823728813494,1000,516
2.142237288135282,1000,512
2.166237288135624,1000,524
2.1902372881350565,1000,516
2.2222372881352093,1000,522
2.2382372881357404,1000,515
2.262237288135173,1000,510
2.286237288135515,1000,519
2.3102372881349473,1000,507
2.3342372881352893,1000,504
2.3582372881356313,1000,522
2.3822372881350637,1000,508
2.4062372881354057,1000,524
2.4302372881357477,1000,513
2.4462372881353693,1000,498
2.478237288135522,1000,495
2.494237288135144,1000,519
2.51891525423718,1000,480
2.5422372881349182,1000,522
2.56623728813526,1000,512
2.590237288135602,1000,506
2.6142372881350346,1000,518
2.6382372881353766,1000,494
2.6622372881357186,1000,502
2.6782372881353402,1000,495
2.710237288135493,1000,507
2.7262372881351147,1000,506
2.7502372881354566,1000,484
2.774237288135213,1000,518
2.798237288135231,1000,520
2.822237288135573,1000,485
2.8462372881350055,1000,482
2.8622372881355367,1000,1000
2.886237288134969,1000,500
2.910237288135311,1000,503
2.934237288135653,1000,520
2.9582372881350856,1000,494
2.9822372881354275,1000,515
3.0062372881351838,1000,502
3.0208813559320027,1000,515
3.0448813559323447,1000,489
3.054915254237238,1000,486
3.0663050847455207,1000,496
3.0743050847453315,1000,1000
3.0789152542366707,1000,478
3.0842033898306136,1000,521
3.086915254237391,1000,520
3.0935593220338133,1000,519
3.0969491525422845,1000,516
3.101559322033624,1000,511
3.1063050847454843,1000,526
3.1109152542368235,1000,517
3.116203389829857,1000,488
3.120949152541717,1000,536
3.124203389830577,1000,496
3.1303050847458262,1000,472
3.133559322033777,1000,517
3.138305084745637,1000,511
3.1429152542369763,1000,505
3.1482033898300097,1000,529
3.15294915254187,1000,509
3.1575593220332094,1000,466
3.1609491525416806,1000,507
3.1669152542373182,1000,499
3.17030508474579,1000,530
3.174915254237129,1000,530
3.1802033898301625,1000,532
3.1849491525420226,1000,489
3.1895593220333622,1000,522
3.1943050847452223,1000,522
3.1975593220334813,1000,513
3.2042033898305045,1000,518
3.206915254237282,1000,500
3.2122033898303153,1000,518
3.2169491525421754,1000,546
3.221559322033515,1000,511
3.226305084745375,1000,504
3.2309152542367143,1000,502
3.23498305084688,1000,522
3.2409491525425174,1000,517
3.2436610169492948,1000,486
3.248949152542328,1000,534
3.253559322033668,1000,513
3.258305084745528,1000,492
3.262915254236867,1000,501
3.2676610169487272,1000,507
3.2729491525417607,1000,504
3.27755932203401,1000,504
3.280949152542481,1000,494
3.286915254237209,1000,514
3.2903050847456807,1000,487
3.2969491525421026,1000,505
3.29966101694888,1000,523
3.3049491525419135,1000,490
3.309559322033253,1000,503
3.314305084745113,1000,544
3.318915254237362,1000,510
3.323661016949222,1000,526
3.3289491525422554,1000,496
3.333559322033595,1000,520
3.338305084745455,1000,536
3.3429152542367944,1000,496
3.346305084745266,1000,541
3.350915254236605,1000,528
3.3556610169484653,1000,496
3.3609491525424082,1000,530
3.365559322033748,1000,509
3.370305084745608,1000,535
3.374915254236947,1000,491
3.378305084745419,1000,494
3.382915254236758,1000,513
3.387661016948618,1000,529
3.392949152542037,1000,488
3.3975593220339007,1000,493
3.4023050847457608,1000,528
3.4069152542371,1000,534
3.41166101694896,1000,503
3.414915254236911,1000,494
3.419661016948771,1000,505
3.4249491525418043,1000,518
3.4295593220340534,1000,544
3.4343050847459136,1000,485
3.4389152542372527,1000,516
3.443661016949113,1000,515
3.4469152542370636,1000,507
3.453559322033486,1000,519
3.456949152541957,1000,523
3.4615593220332967,1000,528
3.466305084745157,1000,516
3.469559322034017,1000,500
3.476203389830439,1000,498
3.4789152542372164,1000,543
3.48420338983025,1000,525
3.48894915254211,1000,509
3.4935593220334495,1000,539
3.4983050847453097,1000,486
3.502915254236649,1000,534
3.5082033898305918,1000,513
3.512949152542452,1000,502
3.5162033898304026,1000,518
3.5209491525422627,1000,519
3.5255593220336023,1000,493
3.5303050847454625,1000,542
3.5349152542368016,1000,522
3.540203389829835,1000,524
3.544949152541695,1000,505
3.5482033898305554,1000,518
3.5529491525424155,1000,474
3.557559322033755,1000,490
3.5609491525422263,1000,479
3.5669152542369544,1000,510
3.570305084745426,1000,534
3.5749152542367653,1000,510
3.5802033898300762,1000,544
3.5849491525420443,1000,521
3.5915932203389906,1000,495
3.594305084745768,1000,512
3.5989152542371072,1000,518
3.6042033898301407,1000,516
3.606915254236918,1000,505
3.6122033898299515,1000,500
3.6169491525418116,1000,513
3.6215593220340607,1000,498
3.626305084745921,1000,524
3.63091525423726,1000,1000
3.6362033898302935,1000,517
3.6409491525421536,1000,531
3.6442033898301043,1000,495
3.6489491525419644,1000,461
3.653559322033304,1000,473
3.658305084745164,1000,494
3.662915254237413,1000,519
3.6682033898304462,1000,516
3.6729491525423064,1000,504
3.677559322033646,1000,498
3.680949152542117,1000,519
3.685559322033457,1000,504
3.690305084745317,1000,514
3.694915254236656,1000,492
3.700203389830599,1000,513
3.704949152542459,1000,548
3.709559322033799,1000,539
3.714305084745659,1000,560
3.7175593220336096,1000,477
3.7242033898300315,1000,494
3.7289491525418916,1000,507
3.7335593220332313,1000,479
3.7383050847450914,1000,530
3.74291525423734,1000,506
3.7463050847458117,1000,1000
3.750915254237151,1000,523
3.7562033898301843,1000,483
3.7609491525420444,1000,1000
3.764203389829995,1000,505
3.7689491525418553,1000,447
3.773559322033503,1000,485
3.778305084745471,1000,498
3.7829152542373037,1000,515
3.788203389830337,1000,527
3.792949152542197,1000,493
3.797559322033537,1000,529
3.800949152542008,1000,484
3.806915254236736,1000,501
3.810305084745208,1000,485
3.8149152542374565,1000,468
3.82020338983049,1000,504
3.82494915254235,1000,521
3.8295593220336897,1000,526
3.8343050847455498,1000,496
3.8375593220335005,1000,495
3.8442033898299224,1000,517
3.8469152542366998,1000,501
3.8522033898306427,1000,456
3.856949152542503,1000,476
3.8615593220338424,1000,1000
3.8663050847457026,1000,511
3.8709152542370417,1000,518
3.876203389830075,1000,490
3.8809491525419353,1000,453
3.884203389829886,1000,496
3.888949152541746,1000,485
3.8935593220339952,1000,472
3.8983050847458554,1000,491
3.9029152542371945,1000,488
3.908203389830228,1000,482
3.912949152542088,1000,490
3.9175593220334277,1000,487
3.920949152541899,1000,502
3.926915254236627,1000,491
3.9303050847450987,1000,469
3.9349152542373473,1000,488
3.9402033898303808,1000,513
3.944949152542241,1000,501
3.9495593220335805,1000,451
3.9543050847454406,1000,346
3.9575593220333913,1000,507
3.9642033898298132,1000,524
3.9689491525416734,1000,518
3.9735593220339225,1000,527
3.9783050847457826,1000,464
3.982915254237122,1000,430
3.988203389830155,1000,493
3.9929491525420153,1000,496
3.996203389829966,1000,416
4.000949152541827,1000,492
4.0055593220334735,1000,431
4.010305084745442,1000,523
4.014915254237274,1000,481
4.018305084745746,1000,515
4.024949152542169,1000,468
4.028203389830119,1000,427
4.032949152541979,1000,524
4.037559322033318,1000,448
4.042305084745179,1000,510
4.046915254237427,1000,466
4.050305084745899,1000,489
4.056949152542321,1000,513
4.060203389830272,1000,412
4.064949152542132,1000,434
4.0682033898300825,1000,435
4.072949152541943,1000,466
4.077559322033282,1000,537
4.082305084745142,1000,449
4.0869152542373905,1000,478
4.090305084745863,1000,443
4.096949152542285,1000,518
4.100203389830235,1000,382
4.104949152542096,1000,462
4.1095593220334345,1000,426
4.112949152541907,1000,473
4.118915254236634,1000,395
4.122305084745106,1000,502
4.126915254237354,1000,460
4.132203389830388,1000,393
4.136949152542249,1000,499
4.141559322033587,1000,451
4.144949152542059,1000,439
4.149559322033398,1000,371
4.154305084745259,1000,485
4.157559322033209,1000,487
4.164203389830541,1000,511
4.166915254237318,1000,414
4.172203389830352,1000,427
4.176949152542212,1000,412
4.181559322033551,1000,461
4.184949152542023,1000,498
4.189559322033362,1000,450
4.194305084745222,1000,456
4.1989152542369,1000,476
4.204881355932199,1000,479
4.208949152542365,1000,481
4.216949152542176,1000,451
4.226305084745375,1000,440
4.2368813559323515,1000,505
4.248949152542329,1000,453
4.262915254236867,1000,517
4.277559322034009,1000,435
4.294237288135325,1000,472
4.306305084745302,1000,436
4.331661016949033,1000,435
4.345627118643572,1000,450
4.366915254237136,1000,467
4.390237288135198,1000,507
4.414237288135216,1000,463
4.438237288135558,1000,477
4.45423728813518,1000,482
4.478237288135522,1000,464
4.502237288134954,1000,429
4.526237288135296,1000,403
4.550237288135638,1000,450
4.574237288135071,1000,431
4.5982372881354125,1000,456
4.6222372881357545,1000,497
4.638237288135376,1000,485
4.662237288135718,1000,439
4.686237288135151,1000,419
4.710237288135493,1000,440
4.734237288134925,1000,446
4.758237288135267,1000,453
4.782237288135609,1000,491
4.8062372881350415,1000,479
4.8302372881353834,1000,462
4.854237288135725,1000,474
4.878237288135158,1000,470
4.9022372881355,1000,483
4.926237288134932,1000,480
4.950237288135274,1000,488
4.974237288135616,1000,503
4.998237288135049,1000,493
5.022237288135391,1000,476
5.046237288135733,1000,496
5.078237288134976,1000,498
5.102237288135318,1000,492
5.12623728813566,1000,503
5.150237288135092,1000,505
5.174237288135434,1000,500
5.198237288135191,1000,508
5.222237288135209,1000,516
5.246237288135551,1000,503
5.270237288134983,1000,514
5.294237288135325,1000,508
5.318237288135667,1000,503
5.3422372881351,1000,515
5.366237288135442,1000,517
5.390237288135198,1000,517
5.414237288135216,1000,508
5.438237288135558,1000,521
5.4622372881349905,1000,528
5.4862372881353325,1000,524
5.5102372881356745,987,531
5.534237288135107,1000,528
5.558237288135449,1000,528
5.582237288135206,1000,526
5.606237288135223,1000,527
5.630237288135565,907,527
5.654237288134998,1000,532
5.67823728813534,1000,542
5.702915254237376,1000,533
5.727593220338504,581,528
5.750237288135456,1000,534
5.782237288135609,1000,525
5.798237288135231,1000,529
5.822237288135573,1000,529
5.846237288135005,1000,526
5.862237288135536,1000,526
5.886237288134969,588,531
5.910237288135311,271,540
5.9422372881354635,431,527
5.958237288135085,1000,531
5.982237288135427,1000,528
5.998237288135049,1000,527
6.022237288135391,1000,536
6.046237288135733,1000,528
6.078237288134976,1000,522
6.102237288135318,1000,539
6.12623728813566,1000,525
6.150237288135092,1000,539
6.174237288135434,1000,545
6.198237288135191,1000,537
6.222237288135209,1000,537
6.246237288135551,1000,529
6.270237288134983,1000,525
6.294237288135325,1000,529
6.318237288135667,1000,525
6.3422372881351,1000,522
6.366237288135442,970,527
6.390237288135198,1000,528
6.414237288135216,1000,532
6.438237288135558,964,518
6.4622372881349905,1000,521
6.4862372881353325,1000,530
6.5102372881356745,1000,521
6.534237288135107,1000,536
6.558237288135449,1000,529
6.582237288135206,1000,528
6.614237288135034,1000,528
6.638237288135376,1000,532
6.662237288135718,1000,516
6.686237288135151,1000,522
6.702237288135682,1000,525
6.726237288135114,1000,520
6.750237288135456,1000,523
6.774237288135213,1000,527
6.798237288135231,1000,519
6.822237288135573,1000,520
6.846237288135005,1000,516
6.870237288135347,1000,516
6.894237288135689,1000,534
6.9182372881351215,1000,522
6.9422372881354635,1000,508
6.966237288134896,1000,511
6.990237288135238,1000,511
7.01423728813558,1000,518
7.046237288135733,1000,513
7.070237288135165,1000,512
7.094237288135507,1000,519
7.11823728813494,1000,516
7.142237288135282,1000,508
7.1662372881356236,1000,513
7.190237288135056,1000,512
7.214237288135398,1000,504
7.23823728813574,1000,500
7.262237288135172,1000,502
7.286237288135514,1000,511
7.310237288134947,1000,503
7.334237288135289,1000,506
7.358237288135631,1000,516
7.382237288135063,1000,513
7.406237288135405,1000,504
7.430237288135747,1000,491
7.45423728813518,1000,505
7.478237288135522,1000,508
7.502237288134954,1000,515
7.526237288135296,1000,511
7.550237288135638,1000,512
7.574237288135071,1000,507
7.5982372881354125,1000,510
7.6222372881357545,1000,507
7.646237288135187,1000,504
7.670237288135529,1000,502
7.694237288134961,1000,500
7.718237288135303,1000,504
7.742237288135645,1000,496
7.766644067796316,1000,502
7.798779661016682,1000,507
7.822237288135573,1000,513
7.846237288135005,1000,502
7.870237288135347,1000,508
7.894237288135689,1000,507
7.9182372881351215,1000,504
7.9422372881354635,1000,509
7.966237288134896,1000,497
7.990237288135238,1000,515
8.01423728813558,1000,500
8.038237288135013,1000,507
8.062237288135355,1000,512
8.086237288135697,1000,500
8.11023728813513,1000,505
8.134237288135472,1000,509
8.158237288134904,1000,516
8.182237288135246,1000,509
8.206237288135588,1000,511
8.23023728813502,1000,523
8.254237288135363,1000,522
8.278237288135704,1000,528
8.302237288135137,1000,499
8.326237288135479,1000,501
8.350237288134911,1000,518
8.374237288135253,1000,509
8.398237288135595,1000,515
8.422237288135028,1000,515
8.44623728813537,1000,521
8.478237288135523,1000,517
8.494237288135144,1000,521
8.518237288135486,1000,514
8.542237288134919,630,525
8.56623728813526,1000,533
8.590237288135603,1000,523
8.606237288135224,1000,528
8.630237288135566,1000,532
8.662237288135719,1000,525
8.67823728813534,1000,527
8.702237288135683,1000,529
8.726237288135115,1000,527
8.750237288135457,524,531
8.77476923076875,652,530
8.78179310344798,1000,528
8.78179310344798,246,530
8.78179310344798,1000,531
8.78179310344798,1000,525
8.78179310344798,1000,528
8.78179310344798,1000,530
8.78179310344798,873,530
8.78179310344798,1000,528
8.78179310344798,1000,532
8.78179310344798,1000,528
8.78179310344798,1000,523
8.78179310344798,1000,528
8.78179310344798,1000,529
8.78179310344798,1000,521
8.78179310344798,1000,520
8.78179310344798,604,522
8.78179310344798,1000,522
8.78179310344798,1000,537
8.78179310344798,1000,530
8.78179310344798,1000,524
8.78179310344798,891,534
0.0,1000,536
0.02427118644047399,1000,522
0.04827118644081596,1000,529
0.07227118644024844,736,530
0.0962711864405904,1000,528
0.12027118644002288,1000,527
0.14427118644036485,1000,536
0.16827118644070682,1000,530
0.1922711864401393,1000,523
0.21627118644048127,320,532
0.24027118644082324,1000,531
0.2642711864402557,1000,526
0.2962711864404085,1000,534
0.30427118644021933,1000,532
0.3362711864403721,1000,530
0.3602711864407141,1000,530
0.3842711864401466,1000,524
0.40827118644048854,938,524
0.4322711864408305,1000,535
0.456271186440263,1000,529
0.48027118644060496,1000,528
0.5042711864400374,1000,529
0.5282711864403794,1000,530
0.5522711864407214,1000,534
