time,distance0,distance1
0.001,418,1000
0.002,418,1000
0.003,418,1000
0.004,418,1000
0.005,418,1000
0.006,418,1000
0.007,418,1000
0.008,418,1000
0.009,413,976
0.01,408,952
0.011,403,928
0.012,398,904
0.013,393,880
0.014,388,856
0.015,383,832
0.016,378,809
0.017,373,785
0.018,368,761
0.019,363,737
0.02,358,713
0.021,353,689
0.022,348,665
0.023,343,641
0.024,338,618
0.025,333,594
0.026,328,570
0.027,323,546
0.028,318,522
0.029,313,498
0.03,308,474
0.031,303,450
0.032,298,427
0.033,296,427
0.034,294,427
0.035,293,427
0.036,291,427
0.037,289,427
0.038,288,427
0.039,286,427
0.04,285,427
0.041,285,427
0.042,285,427
0.043,285,427
0.044,285,427
0.045,286,426
0.046,286,426
0.047,286,426
0.048,286,426
0.049,287,425
0.05,287,425
0.051,287,425
0.052,287,425
0.053,288,425
0.054,288,424
0.055,288,424
0.056,288,424
0.057,289,424
0.058,289,423
0.059,289,423
0.06,289,423
0.061,290,423
0.062,290,423
0.063,290,422
0.064,290,422
0.065,291,422
0.066,291,422
0.067,291,421
0.068,291,421
0.069,292,421
0.07,292,421
0.071,292,421
0.072,292,420
0.073,293,420
0.074,293,420
0.075,293,420
0.076,293,419
0.077,294,419
0.078,294,419
0.079,294,419
0.08,294,419
0.081,295,418
0.082,295,418
0.083,295,417
0.084,295,417
0.085,295,417
0.086,295,416
0.087,295,416
0.088,295,416
0.089,295,415
0.09,295,415
0.091,295,415
0.092,295,414
0.093,295,414
0.094,295,414
0.095,295,413
0.096,295,413
0.097,295,413
0.098,295,412
0.099,295,412
0.1,295,412
0.101,295,411
0.102,295,411
0.103,295,411
0.104,295,410
0.105,295,410
0.106,295,410
0.107,295,409
0.108,295,409
0.109,295,409
0.11,295,408
0.111,295,408
0.112,295,408
0.113,295,408
0.114,295,408
0.115,295,408
0.116,295,409
0.117,295,409
0.118,295,409
0.119,295,409
0.12,295,410
0.121,295,410
0.122,295,410
0.123,295,411
0.124,295,411
0.125,295,411
0.126,295,411
0.127,295,412
0.128,295,412
0.129,294,412
0.13,294,413
0.131,294,413
0.132,294,413
0.133,294,413
0.134,294,414
0.135,294,414
0.136,294,414
0.137,294,415
0.138,294,415
0.139,294,415
0.14,294,415
0.141,294,416
0.142,294,416
0.143,294,416
0.144,294,416
0.145,293,415
0.146,293,413
0.147,293,411
0.148,293,410
0.149,293,408
0.15,293,406
0.151,293,405
0.152,293,403
0.153,292,401
0.154,292,400
0.155,292,398
0.156,292,396
0.157,292,395
0.158,292,393
0.159,292,391
0.16,292,390
0.161,291,390
0.162,291,390
0.163,290,391
0.164,290,391
0.165,290,391
0.166,289,392
0.167,289,392
0.168,289,392
0.169,288,393
0.17,288,393
0.171,287,394
0.172,287,394
0.173,287,394
0.174,286,395
0.175,286,395
0.176,286,395
0.177,285,396
0.178,285,396
0.179,284,397
0.18,284,397
0.181,284,397
0.182,283,398
0.183,283,398
0.184,283,398
0.185,282,399
0.186,282,399
0.187,281,400
0.188,281,400
0.189,281,400
0.19,280,401
0.191,280,401
0.192,280,401
0.193,280,401
0.194,280,401
0.195,280,401
0.196,280,401
0.197,281,400
0.198,281,400
0.199,281,400
0.2,282,400
0.201,282,399
0.202,282,399
0.203,282,399
0.204,283,398
0.205,283,398
0.206,283,398
0.207,283,398
0.208,284,397
0.209,284,397
0.21,284,397
0.211,284,397
0.212,285,396
0.213,285,396
0.214,285,396
0.215,285,396
0.216,286,395
0.217,286,395
0.218,286,395
0.219,286,395
0.22,287,394
0.221,287,394
0.222,287,394
0.223,287,394
0.224,288,393
0.225,288,393
0.226,288,393
0.227,288,393
0.228,289,392
0.229,289,392
0.23,289,392
0.231,289,392
0.232,290,391
0.233,290,390
0.234,291,389
0.235,292,388
0.236,292,387
0.237,293,386
0.238,294,385
0.239,295,384
0.24,295,383
0.241,295,382
0.242,295,382
0.243,295,382
0.244,295,382
0.245,295,382
0.246,295,382
0.247,294,382
0.248,294,382
0.249,294,382
