time,distance0,distance1
0.001,235,1000
0.002,235,1000
0.003,235,1000
0.004,235,1000
0.005,235,1000
0.006,235,1000
0.007,235,1000
0.008,235,1000
0.009,235,1000
0.01,235,1000
0.011,235,1000
0.012,235,1000
0.013,235,1000
0.014,235,1000
0.015,235,1000
0.016,235,1000
0.017,235,1000
0.018,235,1000
0.019,235,1000
0.02,235,1000
0.021,235,1000
0.022,235,1000
0.023,235,1000
0.024,235,1000
0.025,235,1000
0.026,235,1000
0.027,235,1000
0.028,235,1000
0.029,235,1000
0.03,235,1000
0.031,235,1000
0.032,235,1000
0.033,235,1000
0.034,235,1000
0.035,235,1000
0.036,235,1000
0.037,235,1000
0.038,235,1000
0.039,235,1000
0.04,235,1000
0.041,235,1000
0.042,235,1000
0.043,235,1000
0.044,235,1000
0.045,235,1000
0.046,235,1000
0.047,235,1000
0.048,235,1000
0.049,235,1000
0.05,235,1000
0.051,235,1000
0.052,235,1000
0.053,235,1000
0.054,235,1000
0.055,235,1000
0.056,235,1000
0.057,235,1000
0.058,235,1000
0.059,235,1000
0.06,235,1000
0.061,235,1000
0.062,235,1000
0.063,235,1000
0.064,235,1000
0.065,235,1000
0.066,235,1000
0.067,235,1000
0.068,235,1000
0.069,235,1000
0.07,235,1000
0.071,235,1000
0.072,235,1000
0.073,235,1000
0.074,235,1000
0.075,235,1000
0.076,235,1000
0.077,235,1000
0.078,235,1000
0.079,235,1000
0.08,235,1000
0.081,235,1000
0.082,235,1000
0.083,235,1000
0.084,235,1000
0.085,235,1000
0.086,235,1000
0.087,235,1000
0.088,235,1000
0.089,235,1000
0.09,235,1000
0.091,235,1000
0.092,235,1000
0.093,235,1000
0.094,235,1000
0.095,235,1000
0.096,235,1000
0.097,235,1000
0.098,235,1000
0.099,235,1000
0.1,235,1000
0.101,235,1000
0.102,235,1000
0.103,235,1000
0.104,235,1000
0.105,235,1000
0.106,235,1000
0.107,235,1000
0.108,235,1000
0.109,235,1000
0.11,235,1000
0.111,235,1000
0.112,235,1000
0.113,235,1000
0.114,235,1000
0.115,235,1000
0.116,235,1000
0.117,235,1000
0.118,235,1000
0.119,235,1000
0.12,235,1000
0.121,235,1000
0.122,235,1000
0.123,235,1000
0.124,235,1000
0.125,235,1000
0.126,235,1000
0.127,235,1000
0.128,235,1000
0.129,235,1000
0.13,235,1000
0.131,235,1000
0.132,235,1000
0.133,235,1000
0.134,235,1000
0.135,235,1000
0.136,235,1000
0.137,235,1000
0.138,235,1000
0.139,235,1000
0.14,235,1000
0.141,235,1000
0.142,235,1000
0.143,235,1000
0.144,235,1000
0.145,235,1000
0.146,235,1000
0.147,235,1000
0.148,235,1000
0.149,235,1000
0.15,235,1000
0.151,235,1000
0.152,235,1000
0.153,235,1000
0.154,235,1000
0.155,235,1000
0.156,235,1000
0.157,235,1000
0.158,235,1000
0.159,235,1000
0.16,235,1000
0.161,235,1000
0.162,235,1000
0.163,235,1000
0.164,235,1000
0.165,235,1000
0.166,235,1000
0.167,235,1000
0.168,235,1000
0.169,235,1000
0.17,235,1000
0.171,235,1000
0.172,235,1000
0.173,235,1000
0.174,235,1000
0.175,235,1000
0.176,235,1000
0.177,235,1000
0.178,235,1000
0.179,235,1000
0.18,235,1000
0.181,235,1000
0.182,235,1000
0.183,235,1000
