time,distance0,distance1
0.001,603,650
0.002,603,650
0.003,603,650
0.004,603,650
0.005,603,650
0.006,603,650
0.007,603,650
0.008,603,650
0.009,603,650
0.01,603,650
0.011,603,650
0.012,603,650
0.013,603,650
0.014,603,650
0.015,603,650
0.016,603,650
0.017,603,650
0.018,603,650
0.019,603,650
0.02,603,650
0.021,603,650
0.022,603,650
0.023,603,650
0.024,603,650
0.025,603,650
0.026,603,650
0.027,603,650
0.028,603,650
0.029,603,650
0.03,603,650
0.031,603,650
0.032,603,650
0.033,603,650
0.034,603,650
0.035,603,650
0.036,603,650
0.037,603,650
0.038,603,650
0.039,603,650
0.04,603,650
0.041,603,650
0.042,603,650
0.043,603,650
0.044,603,650
0.045,603,650
0.046,603,650
0.047,603,650
0.048,603,650
0.049,603,650
0.05,603,650
0.051,603,650
0.052,603,650
0.053,603,650
0.054,603,650
0.055,603,650
0.056,603,650
0.057,603,650
0.058,603,650
0.059,603,650
0.06,603,650
0.061,603,650
0.062,603,650
0.063,603,650
0.064,603,650
0.065,603,650
0.066,603,650
0.067,603,650
0.068,603,650
0.069,603,650
0.07,603,650
0.071,603,650
0.072,603,650
0.073,603,650
0.074,603,650
0.075,603,650
0.076,603,650
0.077,603,650
0.078,603,650
0.079,603,650
0.08,603,650
0.081,603,650
0.082,603,650
0.083,603,650
0.084,603,650
0.085,603,650
0.086,603,650
0.087,603,650
0.088,603,650
0.089,603,650
0.09,603,650
0.091,603,650
0.092,603,650
0.093,603,650
0.094,603,650
0.095,603,650
0.096,603,650
0.097,603,650
0.098,603,650
0.099,603,650
0.1,603,650
0.101,603,650
0.102,603,650
0.103,603,650
0.104,603,650
0.105,603,650
0.106,603,650
0.107,603,650
0.108,603,650
0.109,603,650
0.11,603,650
0.111,603,650
0.112,603,650
0.113,603,650
0.114,603,650
0.115,603,650
0.116,603,650
0.117,603,650
0.118,603,650
0.119,603,650
0.12,603,650
0.121,603,650
0.122,603,650
0.123,603,650
0.124,603,650
0.125,603,650
0.126,603,650
0.127,603,650
0.128,603,650
0.129,603,650
0.13,603,650
0.131,603,650
0.132,603,650
0.133,603,650
0.134,603,650
0.135,603,650
0.136,603,650
0.137,603,650
0.138,603,650
0.139,603,650
0.14,603,650
0.141,603,650
0.142,603,650
0.143,603,650
0.144,603,650
0.145,603,650
0.146,603,650
0.147,603,650
0.148,603,650
0.149,603,650
0.15,603,650
0.151,603,650
0.152,603,650
0.153,603,650
0.154,603,650
0.155,603,650
0.156,603,650
0.157,603,650
0.158,603,650
0.159,603,650
0.16,603,650
0.161,603,650
0.162,603,650
0.163,603,650
0.164,603,650
0.165,603,650
0.166,603,650
0.167,603,650
0.168,603,650
0.169,603,650
0.17,603,650
0.171,603,650
0.172,603,650
0.173,603,650
0.174,603,650
0.175,603,650
0.176,603,650
0.177,603,650
0.178,603,650
0.179,603,650
0.18,603,650
0.181,603,650
0.182,603,650
0.183,603,650
0.184,603,650
0.185,603,650
0.186,603,650
0.187,603,650
0.188,603,650
0.189,603,650
0.19,603,650
0.191,603,650
0.192,603,650
0.193,603,650
0.194,603,650
0.195,603,650
0.196,603,650
0.197,603,650
0.198,603,650
0.199,603,650
0.2,603,650
0.201,603,650
0.202,603,650
0.203,603,650
0.204,603,650
0.205,603,650
0.206,603,650
0.207,603,650
0.208,603,650
0.209,603,650
0.21,603,650
0.211,603,650
0.212,603,650
0.213,603,650
0.214,603,650
0.215,603,650
0.216,603,650
0.217,603,650
0.218,603,650
0.219,603,650
0.22,603,650
0.221,603,650
0.222,603,650
0.223,603,650
0.224,603,650
0.225,603,650
0.226,603,650
0.227,603,650
0.228,603,650
0.229,603,650
0.23,603,650
0.231,603,650
0.232,603,650
0.233,603,650
0.234,603,650
0.235,603,650
0.236,603,650
0.237,603,650
0.238,603,650
0.239,603,650
0.24,603,650
0.241,603,650
0.242,603,650
0.243,603,650
0.244,603,650
0.245,603,650
0.246,603,650
0.247,603,650
0.248,603,650
0.249,603,650
0.25,603,650
0.251,603,650
0.252,603,650
0.253,603,650
0.254,603,650
0.255,603,650
0.256,603,650
0.257,603,650
0.258,603,650
0.259,603,650
0.26,603,650
0.261,603,650
0.262,603,650
0.263,603,650
0.264,603,650
0.265,603,650
0.266,603,650
0.267,603,650
0.268,603,650
0.269,603,650
0.27,603,650
0.271,603,650
0.272,603,650
0.273,603,650
0.274,603,650
0.275,603,650
0.276,603,650
0.277,603,650
0.278,603,650
0.279,603,650
0.28,603,650
0.281,603,650
0.282,603,650
0.283,603,650
0.284,603,650
0.285,603,650
0.286,603,650
0.287,603,650
0.288,603,650
0.289,603,650
0.29,603,650
0.291,603,650
0.292,603,650
0.293,603,650
0.294,603,650
0.295,603,650
0.296,603,650
0.297,603,650
0.298,603,650
0.299,603,650
0.3,603,650
0.301,603,650
0.302,603,650
0.303,603,650
0.304,603,650
0.305,603,650
0.306,603,650
0.307,603,650
0.308,603,650
0.309,603,650
0.31,603,650
0.311,603,650
0.312,603,650
0.313,603,650
0.314,603,650
0.315,603,650
0.316,603,650
0.317,603,650
0.318,603,650
0.319,603,650
0.32,603,650
0.321,603,650
0.322,603,650
0.323,603,650
0.324,603,650
0.325,603,650
0.326,603,650
0.327,603,650
0.328,603,650
0.329,603,650
0.33,603,650
0.331,603,650
0.332,603,650
0.333,603,650
0.334,603,650
0.335,603,650
0.336,603,650
0.337,603,650
0.338,603,650
0.339,603,650
0.34,603,650
0.341,603,650
0.342,603,650
0.343,603,650
0.344,603,650
0.345,603,650
0.346,603,650
0.347,603,650
0.348,603,650
0.349,603,650
0.35,603,650
0.351,603,650
0.352,603,650
0.353,603,650
0.354,603,650
0.355,603,650
0.356,603,650
0.357,603,650
0.358,603,650
0.359,603,650
0.36,603,650
0.361,603,650
0.362,603,650
0.363,603,650
0.364,603,650
0.365,603,650
0.366,603,650
0.367,603,650
0.368,603,650
0.369,603,650
0.37,603,650
0.371,603,650
0.372,603,650
0.373,603,650
0.374,603,650
0.375,603,650
0.376,603,650
0.377,603,650
0.378,603,650
0.379,603,650
0.38,603,650
0.381,603,650
0.382,603,650
0.383,603,650
0.384,603,650
0.385,603,650
0.386,603,650
0.387,603,650
0.388,603,650
0.389,603,650
0.39,603,650
0.391,603,650
0.392,603,650
0.393,603,650
0.394,603,650
0.395,603,650
0.396,603,650
0.397,603,650
0.398,603,650
0.399,603,650
0.4,603,650
0.401,603,650
0.402,603,650
0.403,603,650
0.404,603,650
0.405,603,650
0.406,603,650
0.407,603,650
0.408,603,650
0.409,603,650
0.41,603,650
0.411,603,650
0.412,603,650
0.413,603,650
0.414,603,650
0.415,603,650
0.416,603,650
0.417,603,650
0.418,603,650
0.419,603,650
0.42,603,650
0.421,603,650
0.422,603,650
0.423,603,650
0.424,603,650
0.425,603,650
0.426,603,650
0.427,603,650
0.428,603,650
0.429,603,650
0.43,603,650
0.431,603,650
0.432,603,650
0.433,603,650
0.434,603,650
0.435,603,650
0.436,603,650
0.437,603,650
0.438,603,650
0.439,603,650
0.44,603,650
0.441,603,650
0.442,603,650
0.443,603,650
0.444,603,650
0.445,603,650
0.446,603,650
0.447,603,650
0.448,603,650
