0,243,0,1,467,0
0,245,0,1,478,0
0,233,0,1,487,0
0,238,0,1,499,0
0,242,0,1,486,0
0,224,0,1,475,0
0,241,0,1,476,0
0,230,0,1,481,0
0,241,0,1,485,0
0,236,0,1,488,0
0,230,0,1,486,0
0,232,0,1,496,0
0,244,0,1,500,0
0,231,0,1,491,0
0,236,0,1,525,0
0,221,0,1,508,0
0,229,0,1,522,0
0,230,0,1,547,0
0,237,0,1,588,0
0,228,0,1,747,7
0,236,0,1,767,7
0,239,0,1,904,7
0,230,0,1,770,7
0,223,0,1,866,7
0,240,0,1,984,7
0,231,0,1,905,7
0,234,0,1,840,7
0,221,0,1,986,7
0,226,0,1,1248,7
0,238,0,1,991,7
0,232,0,1,1272,7
0,231,0,1,1237,7
0,236,0,1,1168,7
0,234,0,1,1221,7
0,225,0,1,1317,2
0,235,0,1,1098,2
0,233,0,1,1043,7
0,228,0,1,1534,2
0,228,0,1,1204,7
0,233,0,1,1428,7
0,230,0,1,1160,7
0,230,0,1,1066,7
0,222,0,1,1910,2
0,235,0,1,1029,7
0,235,0,1,1436,2
0,229,0,1,1405,7
0,228,0,1,1035,7
0,233,0,1,1232,2
0,226,0,1,1037,7
0,231,0,1,1207,7
0,225,0,1,1163,7
0,224,0,1,1178,7
0,233,0,1,1272,7
0,233,0,1,1215,7
0,220,0,1,1206,7
0,219,0,1,1244,7
0,215,0,1,1493,2
0,226,0,1,1067,7
0,224,0,1,1173,7
0,236,0,1,1427,7
0,230,0,1,1199,7
0,230,0,1,842,7
0,223,0,1,1167,7
0,234,0,1,1213,7
0,225,0,1,1210,7
0,229,0,1,1261,7
0,228,0,1,1232,7
0,228,0,1,930,7
0,236,0,1,1123,7
0,224,0,1,1063,7
0,229,0,1,1541,2
0,238,0,1,1040,7
0,229,0,1,942,7
0,227,0,1,1274,7
0,221,0,1,1190,7
0,233,0,1,1180,7
0,244,0,1,1057,7
0,230,0,1,1188,7
0,238,0,1,989,7
0,215,0,1,1029,7
0,221,0,1,900,7
0,222,0,1,1041,7
0,223,0,1,1266,7
0,247,0,1,1107,7
0,229,0,1,998,7
0,242,0,1,1005,7
0,228,0,1,779,7
0,239,0,1,936,7
0,238,0,1,879,7
0,217,0,1,925,7
0,233,0,1,782,7
0,237,0,1,752,7
0,224,0,1,744,7
0,226,0,1,696,0
0,227,0,1,739,0
0,218,0,1,751,0
0,227,0,1,719,0
0,226,0,1,714,0
0,223,0,1,729,0
0,241,0,1,729,0
0,230,0,1,741,0
0,236,0,1,728,0
0,229,0,1,737,0
0,239,0,1,727,0
0,234,0,1,725,0
0,228,0,1,724,0
0,232,0,1,722,0
0,226,0,1,714,0
0,236,0,1,716,0
0,236,0,1,725,0
0,234,0,1,711,0
0,240,0,1,720,0
0,233,0,1,717,0
0,235,0,1,708,0
0,229,0,1,710,0
0,235,0,1,705,0
0,244,0,1,705,0
0,233,0,1,709,0
0,232,0,1,703,0
0,237,0,1,710,0
0,236,0,1,698,0
0,239,0,1,709,0
0,239,0,1,714,0
0,236,0,1,696,0
0,220,0,1,699,0
0,239,0,1,716,0
0,234,0,1,698,0
0,225,0,1,697,0
0,241,0,1,678,0
0,236,0,1,694,0
0,239,0,1,700,0
0,235,0,1,697,0
0,238,0,1,681,0
0,226,0,1,681,0
0,220,0,1,693,0
0,219,0,1,698,0
0,230,0,1,678,0
0,232,0,1,675,0
0,239,0,1,675,0
0,245,0,1,662,0
0,236,0,1,682,0
0,230,0,1,680,0
0,242,0,1,682,0
0,238,0,1,658,0
0,236,0,1,660,0
0,236,0,1,671,0
0,231,0,1,665,0
0,241,0,1,662,0
0,228,0,1,648,0
0,244,0,1,657,0
0,230,0,1,659,0
0,228,0,1,670,0
0,234,0,1,637,0
0,240,0,1,663,0
0,247,0,1,652,0
0,228,0,1,652,0
0,230,0,1,642,0
0,237,0,1,645,0
0,233,0,1,664,0
0,234,0,1,654,0
0,242,0,1,641,0
0,227,0,1,658,0
0,236,0,1,651,0
0,240,0,1,640,0
0,241,0,1,661,0
0,240,0,1,629,0
0,234,0,1,656,0
0,229,0,1,637,0
0,234,0,1,643,0
0,231,0,1,645,0
0,231,0,1,642,0
0,231,0,1,657,0
0,241,0,1,655,0
0,226,0,1,648,0
0,228,0,1,644,0
0,235,0,1,633,0
0,247,0,1,656,0
0,236,0,1,646,0
0,242,0,1,648,0
0,226,0,1,647,0
0,237,0,1,638,0
0,231,0,1,644,0
0,236,0,1,633,0
0,235,0,1,639,0
0,245,0,1,637,0
0,231,0,1,629,0
0,239,0,1,627,0
0,242,0,1,624,0
0,236,0,1,637,0
0,238,0,1,618,0
0,240,0,1,618,0
0,230,0,1,617,0
0,245,0,1,620,0
0,227,0,1,625,0
0,233,0,1,613,0
0,239,0,1,625,0
0,239,0,1,618,0
0,232,0,1,602,0
0,234,0,1,605,0
0,237,0,1,589,0
0,246,0,1,600,0
0,248,0,1,584,0
0,238,0,1,590,0
0,246,0,1,567,0
0,244,0,1,567,0
0,230,0,1,566,0
0,242,0,1,546,0
0,245,0,1,550,0
0,250,0,1,533,0
0,249,0,1,541,0
0,247,0,1,531,0
0,239,0,1,517,0
0,239,0,1,522,0
0,246,0,1,514,0
0,248,0,1,528,0
0,240,0,1,513,0
0,256,0,1,519,0
0,263,0,1,516,0
0,252,0,1,523,0
0,241,0,1,523,0
0,251,0,1,507,0
0,245,0,1,521,0
0,246,0,1,504,0
0,253,0,1,513,0
0,247,0,1,496,0
0,244,0,1,514,0
0,247,0,1,512,0
0,263,0,1,517,0
0,245,0,1,520,0
0,261,0,1,521,0
0,256,0,1,522,0
0,252,0,1,518,0
0,256,0,1,512,0
0,255,0,1,520,0
0,254,0,1,528,0
0,254,0,1,514,0
0,263,0,1,527,0
0,257,0,1,508,0
0,254,0,1,525,0
0,267,0,1,520,0
0,267,0,1,523,0
0,258,0,1,544,0
0,250,0,1,528,0
0,257,0,1,520,0
0,255,0,1,526,0
0,258,0,1,520,0
0,264,0,1,529,0
0,258,0,1,514,0
0,256,0,1,532,0
0,251,0,1,529,0
0,257,0,1,522,0
0,260,0,1,513,0
0,260,0,1,530,0
0,253,0,1,525,0
0,263,0,1,512,0
0,243,0,1,522,0
0,261,0,1,514,0
0,258,0,1,527,0
0,244,0,1,523,0
0,258,0,1,511,0
0,252,0,1,532,0
0,267,0,1,530,0
0,265,0,1,525,0
0,255,0,1,525,0
0,268,0,1,530,0
0,259,0,1,527,0
0,253,0,1,523,0
0,258,0,1,537,0
0,265,0,1,518,0
0,260,0,1,513,0
0,255,0,1,517,0
0,243,0,1,521,0
0,255,0,1,517,0
0,253,0,1,519,0
0,244,0,1,512,0
0,255,0,1,527,0
0,237,0,1,528,0
0,251,0,1,527,0
0,266,0,1,530,0
0,258,0,1,528,0
0,257,0,1,516,0
0,255,0,1,519,0
0,254,0,1,518,0
0,254,0,1,523,0
0,247,0,1,519,0
0,250,0,1,534,0
0,255,0,1,530,0
0,252,0,1,528,0
0,264,0,1,523,0
0,254,0,1,533,0
0,251,0,1,524,0
0,261,0,1,523,0
0,260,0,1,528,0
0,260,0,1,521,0
0,251,0,1,521,0
0,264,0,1,526,0
0,245,0,1,510,0
0,257,0,1,535,0
0,266,0,1,522,0
0,259,0,1,527,0
0,257,0,1,512,0
0,257,0,1,516,0
0,262,0,1,517,0
0,258,0,1,511,0
0,256,0,1,519,0
0,264,0,1,500,0
0,260,0,1,523,0
0,260,0,1,523,0
0,254,0,1,521,0
0,271,0,1,539,0
0,246,0,1,527,0
0,244,0,1,531,0
0,246,0,1,522,0
0,253,0,1,532,0
0,254,0,1,514,0
0,262,0,1,531,0
0,253,0,1,523,0
0,239,0,1,524,0
0,257,0,1,525,0
0,245,0,1,519,0
0,254,0,1,520,0
0,251,0,1,518,0
0,246,0,1,529,0
0,246,0,1,527,0
0,238,0,1,544,0
0,242,0,1,580,0
0,242,0,1,603,0
0,245,0,1,633,0
0,238,0,1,652,0
0,243,0,1,667,0
0,232,0,1,657,0
0,241,0,1,669,0
0,221,0,1,670,0
0,235,0,1,675,0
0,244,0,1,676,0
0,247,0,1,668,0
0,238,0,1,685,0
0,235,0,1,681,0
0,244,0,1,679,0
0,231,0,1,677,0
0,242,0,1,700,0
0,221,0,1,701,0
0,236,0,1,683,0
0,224,0,1,696,0
0,235,0,1,698,0
0,233,0,1,696,0
0,236,0,1,720,0
0,232,0,1,729,0
0,231,0,1,729,0
0,229,0,1,742,0
0,231,0,1,753,0
0,233,0,1,754,0
0,235,0,1,737,0
0,233,0,1,887,7
0,235,0,1,1178,7
0,233,0,1,1491,7
0,228,0,1,1119,2
0,235,0,1,1107,7
0,212,0,1,1420,2
0,235,0,1,1249,7
0,222,0,1,1243,7
0,226,0,1,1756,2
0,231,0,1,1863,2
0,230,0,1,1455,2
0,232,0,1,1302,7
0,224,0,1,1431,7
0,221,0,1,1378,2
0,230,0,1,1714,2
0,224,0,1,1222,7
0,221,0,1,1255,2
0,223,0,1,1140,7
0,246,0,1,1121,7
0,225,0,1,1565,2
0,235,0,1,1571,2
0,231,0,1,1654,2
0,245,0,1,1295,7
0,240,0,1,1668,2
0,225,0,1,915,7
0,220,0,1,1073,7
0,210,0,1,1282,7
0,235,0,1,1263,2
0,228,0,1,1718,2
0,230,0,1,1070,7
0,228,0,1,951,7
0,232,0,1,1197,2
0,229,0,1,1356,2
0,225,0,1,1206,7
0,226,0,1,1278,7
0,221,0,1,1185,7
0,237,0,1,905,7
0,225,0,1,1121,7
0,233,0,1,1168,7
0,230,0,1,1140,7
0,227,0,1,1083,7
0,225,0,1,1321,7
0,236,0,1,1202,7
0,230,0,1,1040,7
0,233,0,1,895,7
0,229,0,1,1022,7
0,246,0,1,1235,7
0,252,0,1,1037,7
0,239,0,1,1329,7
0,224,0,1,984,7
0,220,0,1,1115,7
0,231,0,1,1027,7
0,234,0,1,805,7
0,227,0,1,855,7
0,228,0,1,807,7
0,218,0,1,770,7
0,228,0,1,825,7
0,234,0,1,778,0
0,229,0,1,781,0
0,237,0,1,778,0
0,236,0,1,780,0
0,229,0,1,768,0
0,222,0,1,762,0
0,223,0,1,759,0
0,224,0,1,756,0
0,229,0,1,765,0
0,238,0,1,742,0
0,219,0,1,745,0
0,216,0,1,739,0
0,235,0,1,729,0
0,231,0,1,746,0
0,233,0,1,728,0
0,228,0,1,725,0
0,231,0,1,730,0
0,234,0,1,737,0
0,233,0,1,714,0
0,224,0,1,716,0
0,237,0,1,725,0
0,232,0,1,736,0
0,225,0,1,712,0
0,219,0,1,707,0
0,228,0,1,722,0
0,228,0,1,706,0
0,241,0,1,723,0
0,233,0,1,719,0
0,240,0,1,693,0
0,231,0,1,710,0
0,233,0,1,710,0
0,234,0,1,701,0
0,230,0,1,719,0
0,226,0,1,689,0
0,241,0,1,702,0
0,233,0,1,705,0
0,226,0,1,714,0
0,240,0,1,684,0
0,244,0,1,689,0
0,235,0,1,691,0
0,227,0,1,695,0
0,235,0,1,694,0
0,237,0,1,687,0
0,233,0,1,681,0
0,237,0,1,675,0
0,231,0,1,699,0
0,239,0,1,693,0
0,243,0,1,693,0
0,217,0,1,686,0
0,241,0,1,678,0
0,229,0,1,685,0
0,236,0,1,696,0
0,234,0,1,682,0
0,242,0,1,680,0
0,233,0,1,669,0
0,232,0,1,673,0
0,223,0,1,667,0
0,246,0,1,673,0
0,229,0,1,676,0
0,243,0,1,681,0
0,239,0,1,678,0
0,228,0,1,661,0
0,237,0,1,677,0
0,232,0,1,671,0
0,228,0,1,680,0
0,249,0,1,676,0
0,229,0,1,658,0
0,237,0,1,681,0
0,233,0,1,649,0
0,238,0,1,676,0
0,238,0,1,675,0
0,230,0,1,670,0
0,235,0,1,659,0
0,232,0,1,678,0
0,227,0,1,687,0
0,240,0,1,672,0
0,234,0,1,686,0
0,235,0,1,670,0
0,239,0,1,665,0
0,238,0,1,668,0
0,241,0,1,683,0
0,229,0,1,676,0
0,231,0,1,662,0
0,245,0,1,655,0
0,238,0,1,662,0
0,237,0,1,668,0
0,233,0,1,672,0
0,234,0,1,670,0
0,229,0,1,672,0
0,233,0,1,665,0
0,233,0,1,668,0
0,226,0,1,664,0
0,236,0,1,658,0
0,234,0,1,672,0
0,229,0,1,648,0
0,231,0,1,644,0
0,233,0,1,658,0
0,235,0,1,652,0
0,232,0,1,651,0
0,234,0,1,638,0
0,236,0,1,648,0
0,241,0,1,632,0
0,240,0,1,614,0
0,231,0,1,634,0
0,237,0,1,621,0
0,239,0,1,612,0
0,242,0,1,612,0
0,242,0,1,606,0
0,245,0,1,586,0
0,249,0,1,583,0
0,245,0,1,589,0
0,238,0,1,567,0
0,238,0,1,559,0
0,252,0,1,546,0
0,249,0,1,541,0
0,257,0,1,547,0
0,235,0,1,540,0
0,250,0,1,540,0
0,234,0,1,533,0
0,241,0,1,549,0
0,253,0,1,539,0
0,248,0,1,531,0
0,250,0,1,532,0
0,246,0,1,548,0
0,257,0,1,522,0
0,239,0,1,506,0
0,244,0,1,521,0
0,255,0,1,524,0
0,243,0,1,528,0
0,251,0,1,527,0
0,263,0,1,521,0
0,251,0,1,514,0
0,244,0,1,515,0
0,257,0,1,519,0
0,254,0,1,527,0
0,251,0,1,509,0
0,256,0,1,509,0
0,254,0,1,513,0
0,264,0,1,512,0
0,274,0,1,516,0
0,259,0,1,525,0
0,250,0,1,527,0
0,246,0,1,519,0
0,264,0,1,531,0
0,264,0,1,531,0
0,249,0,1,518,0
0,261,0,1,528,0
0,260,0,1,541,0
0,263,0,1,530,0
0,251,0,1,522,0
0,263,0,1,532,0
0,261,0,1,540,0
0,259,0,1,526,0
0,254,0,1,511,0
0,271,0,1,521,0
0,257,0,1,534,0
0,269,0,1,535,0
0,261,0,1,517,0
0,258,0,1,522,0
0,249,0,1,535,0
0,256,0,1,541,0
0,263,0,1,536,0
0,259,0,1,541,0
0,269,0,1,522,0
0,267,0,1,529,0
0,253,0,1,524,0
0,257,0,1,522,0
0,266,0,1,506,0
0,270,0,1,523,0
0,269,0,1,524,0
0,262,0,1,527,0
0,259,0,1,536,0
0,248,0,1,536,0
0,258,0,1,523,0
0,257,0,1,525,0
0,260,0,1,521,0
0,252,0,1,516,0
0,241,0,1,515,0
0,233,0,1,526,0
0,241,0,1,529,0
0,258,0,1,542,0
0,243,0,1,553,0
0,241,0,1,560,0
0,233,0,1,587,0
0,239,0,1,612,0
0,241,0,1,629,0
0,233,0,1,644,0
0,240,0,1,648,0
0,233,0,1,644,0
0,239,0,1,658,0
0,233,0,1,647,0
0,220,0,1,662,0
0,223,0,1,652,0
0,228,0,1,656,0
0,235,0,1,669,0
0,240,0,1,667,0
0,226,0,1,658,0
0,238,0,1,666,0
0,219,0,1,684,0
0,247,0,1,682,0
0,231,0,1,678,0
0,235,0,1,685,0
0,230,0,1,712,0
0,234,0,1,709,0
0,236,0,1,714,0
0,223,0,1,716,0
0,233,0,1,723,0
0,229,0,1,734,0
0,228,0,1,745,0
0,227,0,1,743,0
0,231,0,1,775,7
0,236,0,1,1078,7
0,237,0,1,1328,7
0,221,0,1,1177,2
0,237,0,1,1202,7
0,229,0,1,1139,2
0,223,0,1,1266,7
0,229,0,1,1627,2
0,228,0,1,1217,7
0,234,0,1,1246,7
0,225,0,1,1575,2
0,237,0,1,1206,2
0,221,0,1,1648,2
0,224,0,1,1272,7
0,222,0,1,1250,2
0,241,0,1,1107,7
0,223,0,1,1200,7
0,222,0,1,1331,2
0,228,0,1,1427,2
0,232,0,1,1640,2
0,220,0,1,1742,2
0,230,0,1,1737,2
0,229,0,1,1237,7
0,234,0,1,1342,2
0,219,0,1,1550,2
0,237,0,1,1395,2
0,227,0,1,1253,7
0,222,0,1,1564,2
0,228,0,1,1085,2
0,225,0,1,1444,2
0,231,0,1,1080,7
0,215,0,1,1670,2
0,240,0,1,1217,7
0,232,0,1,1390,7
0,227,0,1,1364,7
0,227,0,1,1262,7
0,237,0,1,1146,7
0,232,0,1,1267,7
0,225,0,1,1443,7
0,230,0,1,1138,7
0,224,0,1,1685,2
0,227,0,1,1337,7
0,240,0,1,1361,7
0,226,0,1,1760,2
0,230,0,1,1485,7
0,234,0,1,1067,7
0,219,0,1,1449,7
0,222,0,1,1104,7
0,229,0,1,1624,2
0,218,0,1,1247,2
0,244,0,1,1422,7
0,227,0,1,1388,7
0,230,0,1,1233,7
0,241,0,1,1273,2
0,223,0,1,1196,7
0,227,0,1,1049,7
0,234,0,1,925,7
0,230,0,1,989,7
0,221,0,1,1047,7
0,233,0,1,1044,7
0,235,0,1,1471,2
0,237,0,1,856,7
0,229,0,1,832,7
0,230,0,1,936,7
0,243,0,1,787,7
0,228,0,1,765,7
0,224,0,1,826,7
0,223,0,1,818,7
0,233,0,1,816,7
0,230,0,1,789,7
0,253,0,1,770,0
0,235,0,1,767,0
0,231,0,1,740,0
0,231,0,1,737,0
0,238,0,1,724,0
0,240,0,1,735,0
0,248,0,1,744,0
0,232,0,1,730,0
0,240,0,1,734,0
0,226,0,1,702,0
0,226,0,1,708,0
0,231,0,1,673,0
0,238,0,1,679,0
0,231,0,1,652,0
0,227,0,1,638,0
0,240,0,1,595,0
0,231,0,1,572,0
0,232,0,1,568,0
0,247,0,1,543,0
0,238,0,1,527,0
0,245,0,1,483,0
0,246,0,1,484,0
0,256,0,1,495,0
0,251,0,1,483,0
0,251,0,1,474,0
0,269,0,1,472,0
0,260,0,1,463,0
0,258,0,1,475,0
0,265,0,1,477,0
0,256,0,1,485,0
0,261,0,1,461,0
0,248,0,1,462,0
0,252,0,1,476,0
0,250,0,1,471,0
0,261,0,1,461,0
0,248,0,1,471,0
0,248,0,1,472,0
0,259,0,1,471,0
0,260,0,1,481,0
0,255,0,1,466,0
0,265,0,1,482,0
0,253,0,1,474,0
0,261,0,1,465,0
0,262,0,1,462,0
0,256,0,1,463,0
0,256,0,1,476,0
0,253,0,1,471,0
0,260,0,1,469,0
0,248,0,1,466,0
0,254,0,1,474,0
0,263,0,1,485,0
0,253,0,1,455,0
0,258,0,1,462,0
0,255,0,1,471,0
0,255,0,1,457,0
0,261,0,1,479,0
0,255,0,1,480,0
0,265,0,1,472,0
0,252,0,1,465,0
0,251,0,1,457,0
0,246,0,1,460,0
0,260,0,1,473,0
0,270,0,1,467,0
0,263,0,1,470,0
0,261,0,1,465,0
0,263,0,1,468,0
0,244,0,1,480,0
0,260,0,1,464,0
0,254,0,1,467,0
0,251,0,1,466,0
0,255,0,1,478,0
0,254,0,1,450,0
0,248,0,1,466,0
0,255,0,1,467,0
0,252,0,1,462,0
0,258,0,1,473,0
0,271,0,1,465,0
0,253,0,1,460,0
0,249,0,1,477,0
0,259,0,1,456,0
0,261,0,1,461,0
0,261,0,1,475,0
0,262,0,1,479,0
0,263,0,1,479,0
0,277,0,1,463,0
0,253,0,1,475,0
0,256,0,1,463,0
0,250,0,1,457,0
0,239,0,1,473,0
0,258,0,1,449,0
0,254,0,1,454,0
0,265,0,1,461,0
0,262,0,1,475,0
0,259,0,1,461,0
0,257,0,1,492,0
0,241,0,1,466,0
0,254,0,1,467,0
0,249,0,1,480,0
0,260,0,1,474,0
0,251,0,1,471,0
0,255,0,1,468,0
0,267,0,1,474,0
0,272,0,1,470,0
0,258,0,1,477,0
0,249,0,1,472,0
0,248,0,1,484,0
0,253,0,1,496,0
0,245,0,1,492,0
0,243,0,1,489,0
0,250,0,1,498,0
0,249,0,1,508,0
0,240,0,1,532,0
0,242,0,1,558,0
0,236,0,1,601,0
0,231,0,1,699,0
0,222,0,1,780,0
0,238,0,1,847,0
0,224,0,1,930,0
0,231,0,1,957,0
0,221,0,1,990,0
0,244,0,1,1007,0
0,253,0,1,996,0
0,232,0,1,974,0
0,248,0,1,985,0
0,240,0,1,975,0
0,244,0,1,1007,0
0,237,0,1,990,0
0,228,0,1,977,0
0,222,0,1,993,0
0,233,0,1,995,0
0,238,0,1,1058,0
0,233,0,1,937,7
0,228,0,1,1082,0
0,237,0,1,997,7
0,230,0,1,982,0
0,232,0,1,910,7
0,236,0,1,936,7
0,233,0,1,1142,7
0,240,0,1,1051,0
0,231,0,1,1050,7
0,235,0,1,979,7
0,241,0,1,975,7
0,232,0,1,1055,7
0,238,0,1,1231,7
0,226,0,1,1144,7
0,235,0,1,1162,7
0,240,0,1,1177,7
0,222,0,1,989,7
0,228,0,1,1078,7
0,233,0,1,1130,2
0,237,0,1,1179,7
0,246,0,1,1134,2
0,242,0,1,1156,7
0,239,0,1,1347,7
0,236,0,1,1347,7
0,232,0,1,1203,7
0,227,0,1,1115,7
0,227,0,1,1426,7
0,222,0,1,1262,7
0,225,0,1,1107,7
0,229,0,1,1358,7
0,220,0,1,1349,7
0,221,0,1,1516,2
0,225,0,1,1327,7
0,230,0,1,1418,2
0,234,0,1,1381,7
0,230,0,1,1196,7
0,219,0,1,1490,2
0,236,0,1,1400,2
0,231,0,1,1318,7
0,238,0,1,1441,7
0,242,0,1,1575,2
0,221,0,1,1314,7
0,231,0,1,1422,7
0,224,0,1,1367,7
0,234,0,1,1326,2
0,224,0,1,1312,2
0,239,0,1,1780,2
0,236,0,1,1319,7
0,236,0,1,1513,7
0,239,0,1,1775,2
0,231,0,1,1681,2
0,233,0,1,1539,2
0,228,0,1,1621,2
0,237,0,1,1349,2
0,223,0,1,1960,2
0,227,0,1,1310,7
0,229,0,1,1877,2
0,232,0,1,1993,2
0,248,0,1,2022,2
0,236,0,1,1846,2
0,238,0,1,1812,0
0,223,0,1,1769,2
0,232,0,1,1607,2
0,241,0,1,1703,2
0,231,0,1,1749,2
0,228,0,1,1932,2
0,245,0,1,1966,2
0,235,0,1,2113,2
0,237,0,1,1859,2
0,238,0,1,2206,2
0,237,0,1,1728,2
0,235,0,1,1754,2
0,244,0,1,1910,2
0,243,0,1,1808,2
0,226,0,1,1575,2
0,236,0,1,1798,2
0,235,0,1,1745,0
0,227,0,1,1809,2
0,248,0,1,1870,2
0,245,0,1,1799,2
0,237,0,1,1902,2
0,218,0,1,2083,2
0,235,0,1,2205,2
0,240,0,1,1632,2
0,234,0,1,1867,2
0,232,0,1,2179,2
0,224,0,1,1746,2
0,223,0,1,2002,2
0,236,0,1,2168,2
0,234,0,1,1987,2
0,228,0,1,1804,7
0,223,0,1,2072,0
0,230,0,1,2009,7
0,238,0,1,2384,2
0,237,0,1,1890,2
0,241,0,1,1977,2
0,227,0,1,2101,2
0,231,0,1,1770,2
0,226,0,1,1953,0
0,236,0,1,1819,2
0,227,0,1,2304,2
0,231,0,1,1953,2
0,231,0,1,2169,2
0,224,0,1,2257,2
0,226,0,1,2266,0
0,231,0,1,2371,2
0,224,0,1,2517,2
0,223,0,1,2321,2
0,229,0,1,2614,2
0,235,0,1,2404,2
0,226,0,1,2136,0
0,235,0,1,2417,2
0,231,0,1,2246,2
0,221,0,1,2523,2
0,226,0,1,2244,2
0,237,0,1,2703,2
0,236,0,1,2536,2
0,226,0,1,2276,2
0,215,0,1,2491,2
0,238,0,1,2143,2
0,219,0,1,2670,0
0,228,0,1,2376,2
0,223,0,1,2446,2
0,227,0,1,2563,2
0,236,0,1,2059,2
0,228,0,1,2366,0
0,223,0,1,2568,0
0,223,0,1,2425,2
0,229,0,1,2687,2
0,234,0,1,2619,2
0,226,0,1,2761,7
0,228,0,1,2698,2
0,223,0,1,2322,0
0,239,0,1,2502,2
0,219,0,1,2117,0
0,224,0,1,2375,0
0,221,0,1,2442,0
0,227,0,1,2346,0
0,222,0,1,2718,2
0,221,0,1,2432,2
0,243,0,1,2760,0
0,236,0,1,2621,0
0,237,0,1,2273,2
0,226,0,1,2329,2
0,234,0,1,2595,0
0,236,0,1,2435,2
0,225,0,1,2302,2
0,221,0,1,2012,2
0,227,0,1,2365,0
0,228,0,1,2155,2
0,242,0,1,2085,0
0,230,0,1,2421,2
0,230,0,1,1961,2
0,227,0,1,1906,0
0,228,0,1,1910,2
0,234,0,1,1984,2
0,229,0,1,1979,7
0,247,0,1,1911,2
0,247,0,1,1949,2
0,239,0,1,1964,2
0,241,0,1,1925,2
0,235,0,1,1623,7
0,242,0,1,1607,2
0,245,0,1,2177,2
0,225,0,1,1774,2
0,235,0,1,1604,7
0,233,0,1,1666,2
0,241,0,1,2025,2
0,246,0,1,1930,2
0,240,0,1,1504,2
0,230,0,1,2107,2
0,237,0,1,1520,2
0,229,0,1,1841,2
0,238,0,1,1693,2
0,236,0,1,1546,2
0,228,0,1,1371,2
0,231,0,1,1789,2
0,229,0,1,1343,2
0,226,0,1,1515,7
0,235,0,1,1322,2
0,226,0,1,1646,2
0,233,0,1,1753,2
0,238,0,1,1375,7
0,232,0,1,1444,7
0,229,0,1,1369,7
0,230,0,1,1849,2
0,230,0,1,1538,7
0,232,0,1,1804,2
0,229,0,1,1647,2
0,232,0,1,1532,2
0,222,0,1,1438,7
0,235,0,1,1050,7
0,234,0,1,1230,7
0,226,0,1,1414,2
0,221,0,1,1260,7
0,222,0,1,1123,2
0,225,0,1,1429,7
0,236,0,1,1064,7
0,238,0,1,1197,7
0,235,0,1,1252,7
0,221,0,1,953,7
0,229,0,1,1209,7
0,237,0,1,1477,7
0,243,0,1,982,2
0,230,0,1,1057,7
0,237,0,1,1029,7
0,230,0,1,1209,7
0,233,0,1,1276,7
0,230,0,1,1227,7
0,231,0,1,1102,7
0,238,0,1,730,7
0,239,0,1,615,0
0,240,0,1,567,0
0,233,0,1,529,0
