time,distance0,distance1
0.001,1000,215
0.002,1000,215
0.003,1000,215
0.004,1000,215
0.005,1000,215
0.006,1000,215
0.007,1000,215
0.008,1000,215
0.009,1000,215
0.01,1000,215
0.011,1000,215
0.012,1000,215
0.013,1000,215
0.014,1000,215
0.015,1000,215
0.016,1000,215
0.017,1000,215
0.018,1000,215
0.019,1000,215
0.02,1000,215
0.021,1000,215
0.022,1000,215
0.023,1000,215
0.024,1000,215
0.025,1000,215
0.026,1000,215
0.027,1000,215
0.028,1000,215
0.029,1000,215
0.03,1000,215
0.031,1000,215
0.032,1000,215
0.033,1000,215
0.034,1000,215
0.035,1000,215
0.036,1000,215
0.037,1000,215
0.038,1000,215
0.039,1000,215
0.04,1000,215
0.041,1000,215
0.042,1000,215
0.043,1000,215
0.044,1000,215
0.045,1000,215
0.046,1000,215
0.047,1000,215
0.048,1000,215
0.049,1000,215
0.05,1000,215
0.051,1000,215
0.052,1000,215
0.053,1000,215
0.054,1000,215
0.055,1000,215
0.056,1000,215
0.057,1000,215
0.058,1000,215
0.059,1000,215
0.06,1000,215
0.061,1000,215
0.062,1000,215
0.063,1000,215
0.064,1000,215
0.065,1000,215
0.066,1000,215
0.067,1000,215
0.068,1000,215
0.069,1000,215
0.07,1000,215
0.071,1000,215
0.072,1000,215
0.073,1000,215
0.074,1000,214
0.075,1000,214
0.076,1000,214
0.077,1000,214
0.078,1000,214
0.079,1000,214
0.08,1000,214
0.081,1000,214
0.082,1000,214
0.083,1000,214
0.084,1000,214
0.085,1000,214
0.086,1000,214
0.087,1000,214
0.088,1000,214
0.089,1000,214
0.09,1000,214
0.091,1000,214
0.092,1000,214
0.093,1000,214
0.094,1000,214
0.095,1000,214
0.096,1000,214
0.097,1000,214
0.098,1000,214
0.099,1000,214
0.1,1000,214
0.101,1000,214
0.102,1000,214
0.103,1000,214
0.104,1000,214
0.105,1000,214
0.106,1000,214
0.107,1000,214
0.108,1000,214
0.109,1000,214
0.11,1000,214
0.111,1000,214
0.112,1000,214
0.113,1000,214
0.114,1000,214
0.115,1000,214
0.116,1000,214
0.117,1000,214
0.118,1000,214
0.119,1000,214
0.12,1000,214
0.121,1000,214
0.122,1000,214
0.123,1000,214
0.124,1000,214
0.125,1000,214
0.126,1000,214
0.127,1000,214
0.128,1000,214
0.129,1000,214
0.13,1000,214
0.131,1000,214
0.132,1000,214
0.133,1000,214
0.134,1000,214
0.135,1000,214
0.136,1000,214
0.137,1000,214
0.138,1000,214
0.139,1000,214
0.14,1000,214
0.141,1000,214
0.142,1000,214
0.143,1000,214
0.144,1000,214
0.145,1000,214
0.146,1000,214
0.147,1000,213
0.148,1000,213
0.149,1000,213
0.15,1000,213
0.151,1000,213
0.152,1000,213
0.153,1000,213
0.154,1000,213
0.155,1000,213
0.156,1000,213
0.157,1000,213
0.158,1000,213
0.159,1000,213
0.16,1000,213
0.161,1000,213
